Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - NeoLogic (VLSI),https://www.crunchbase.com/funding_round/neologic-vlsi-seed--07c943f5,Seed,8000000,USD,8000000,2023-07-26,3,2,Powering the next generation processors with a new paradigm of VLSI design,"Electronics, Semiconductor","Netanya, HaMerkaz, Israel, Asia",,https://www.neologicvlsi.com/,NeoLogic (VLSI),https://www.crunchbase.com/organization/neologic-vlsi,"lool ventures, M Ventures, Maniv Mobility"
Seed Round - OpenEx,https://www.crunchbase.com/funding_round/openex-seed--8149d308,Seed,,,,2023-07-21,5,1,"OpenEx is a cutting-edge, user-focused exchange that seeks to transform the cryptocurrency market.","Cryptocurrency, Trading Platform","Singapore, Central Region, Singapore, Asia",,https://www.openex.xyz,OpenEx,https://www.crunchbase.com/organization/openex,"Agallochum Capital, C² Ventures, Future Money, String Capital, TKX Capital"
Seed Round - Cello,https://www.crunchbase.com/funding_round/cello-981b-seed--f45a2e93,Seed,3100000,EUR,3451735,2023-07-20,5,2,User-Led Growth Platform (SaaS),,"Munich, Bayern, Germany, Europe",,https://www.cello.so,Cello,https://www.crunchbase.com/organization/cello-981b,"Allison Pickens, HV Capital, Julius Göllner, Patrick Andrae, Phillip Chambers"
Pre Seed Round - Growdash,https://www.crunchbase.com/funding_round/growdash-pre-seed--d57751da,Pre-Seed,750000,USD,750000,2023-07-17,6,1,Growdash is a business intelligence and analytics tool built specifically for restaurants to support profitable growth strategic decisions.,"Analytics, Business Intelligence, SaaS, Software","Dubai, Dubai, United Arab Emirates, Asia",,https://www.mygrowdash.com,Growdash,https://www.crunchbase.com/organization/growdash,"Abdulhamid Al Omar, Flat6Labs, JUDAH Ventures, Plus Venture Capital, TPN Investments, Zeid Husban"
Pre Seed Round - KarirLab,https://www.crunchbase.com/funding_round/karirlab-pre-seed--85eb71a5,Pre-Seed,,,,2023-07-11,2,1,KarirLab assists students in discovering actual potential and feeling secure in handling college life and careers.,"Education, Higher Education","Kebayoran Lama, Jakarta Raya, Indonesia, Asia",,https://karirlab.co,KarirLab,https://www.crunchbase.com/organization/karirlab,"Alpha JWC Ventures, M Venture Partners (MVP)"
Seed Round - Kenko,https://www.crunchbase.com/funding_round/kenko-079c-seed--dd5842cb,Seed,1300000,EUR,1456649,2023-07-19,4,1,Kenko is an application that helps to provide corporate health insurance.,"Health Insurance, Insurance, Mobile Apps","Paris, Ile-de-France, France, Europe",,https://www.kenko.fr,Kenko,https://www.crunchbase.com/organization/kenko-079c,"Bloomstep, Bpifrance, Crédit Mutuel Innovation, Wilco"
Seed Round - Jiamuyao Medical,https://www.crunchbase.com/funding_round/jiamuyao-medical-seed--20dc03c7,Seed,,,,2023-07-24,3,1,Jiamuyao Medical specialized in developing an energy platform for the comprehensive treatment of complex intravascular lesions.,"Health Care, Medical","Shanghai, Shanghai, China, Asia",,,Jiamuyao Medical,https://www.crunchbase.com/organization/jiamuyao-medical,"BioVenture, Haimaide Ventures, Hongsheng Capital"
Seed Round - Zhonghong Kechuang,https://www.crunchbase.com/funding_round/zhonghong-kechuang-seed--d5b89632,Seed,100000000,CNY,13932233,2023-07-20,4,1,Zhonghong Kechuang provides solutions for smart energy storage systems and energy storage electronic control system software and hardware.,"Battery, Energy, Manufacturing","Hangzhou, Zhejiang, China, Asia",,http://megatech-group.com.cn/index.php,Zhonghong Kechuang,https://www.crunchbase.com/organization/zhonghong-kechuang,"Beijing Guoguan, Huaye Tiancheng Capital, Liangshan Investment, Westlake Educational Foundation"
Seed Round - Ada Growth,https://www.crunchbase.com/funding_round/ada-growth-seed--db1e97ad,Seed,,,,2023-07-24,12,3,A mentor in every woman's pocket.,"EdTech, Enterprise Software, Human Resources, Mobile Apps, Social Impact, Software","Vienna, Wien, Austria, Europe",,https://AdaApp.com,Ada Growth,https://www.crunchbase.com/organization/ada-growth,"Alfred Luger, Anna Hofmann, Berndt Zinnöcker, Calm/Storm Ventures, Christiane Holzinger, Francine Brogyanyi, Fund F, Jasmin Soravia, Johann ""Hansi"" Hansmann, Karin Kreutzer, Nathalie Karré, Stefan Artner"
Seed Round - GoRamp,https://www.crunchbase.com/funding_round/goramp-seed--a173b725,Seed,2700000,EUR,3006350,2023-07-20,4,9,"GoRamp is a cloud-based Transportation Management Software, which helps shippers source, plan & monitor freight logistics.","Cloud Infrastructure, Construction, Food and Beverage, Logistics, Retail, Software, Supply Chain Management, Transportation","Vilnius, Vilniaus Apskritis, Lithuania, Europe",,https://goramp.eu/,GoRamp,https://www.crunchbase.com/organization/goramp,"Lead Ventures, Presto Ventures, Startup Wise Guys, Willgrow"
Seed Round - Narval,https://www.crunchbase.com/funding_round/narval-dfd6-seed--e66201bc,Seed,4000000,USD,4000000,2023-07-10,7,1,Narval empowers organizations to securely use their digital assets on-chain and interact with the Web3 world.,Software,"Paris, Ile-de-France, France, Europe",,https://narval.xyz,Narval,https://www.crunchbase.com/organization/narval-dfd6,"a16z crypto, BlockTower Capital, Bpifrance, Cherry Ventures, Fabric Ventures, Frst, Motier Ventures"
Seed Round - TROES,https://www.crunchbase.com/funding_round/troes-corp-seed--bdc656e5,Seed,,,,2023-07-12,1,6,"TROES is a Canadian company to develop smart power energy storage technologies, products and solutions.","Energy, Energy Efficiency, Energy Storage, Environmental Engineering, Green Building, GreenTech, Internet of Things, Power Grid, Renewable Energy, Solar","Markham, Ontario, Canada, North America",,http://www.troescorp.com,TROES,https://www.crunchbase.com/organization/troes-corp,MobilityFund
Seed Round - BODDY,https://www.crunchbase.com/funding_round/boddy-seed--a98a62bf,Seed,2000000,EUR,2244709,2023-07-13,1,1,BODDY is the pioneering channel manager for fitness & wellness - fully dedicated to the travel industry.,"Fitness, Hospitality, Information Technology, Internet, Tourism, Travel","Zürich, Zurich, Switzerland, Europe",,https://www.boddy.travel,BODDY,https://www.crunchbase.com/organization/boddy,Dr. Li Wu
Seed Round - Nutrizoe,https://www.crunchbase.com/funding_round/nutrizoe-seed--b615b683,Seed,30000000,INR,365715,2023-07-13,1,2,Nutrizoe is a lactation-aiding bar manufacturing company.,,"Mumbai, Maharashtra, India, Asia",,https://www.nutrizoe.com,Nutrizoe,https://www.crunchbase.com/organization/nutrizoe,Inflection Point Ventures
Seed Round - Vendict,https://www.crunchbase.com/funding_round/vendict-seed--6292ace2,Seed,9500000,USD,9500000,2023-07-12,7,2,"Fully automate the security questionnaires response process, with state-of-the-art AI.","Artificial Intelligence, Compliance, Privacy, Supply Chain Management","Tel Aviv, Tel Aviv, Israel, Asia",,https://www.vendict.com/,Vendict,https://www.crunchbase.com/organization/vendict,"Andy Ellis, Cardumen Capital, Cyber Club London, Disruptive AI Venture Capital, Newfund, NFX, Tuesday Capital"
Seed Round - Kogena,https://www.crunchbase.com/funding_round/kogena-seed--74c2495c,Seed,4000000,PLN,1004078,2023-07-12,1,3,Kogena develops the first vendor-independent AI-powered platform for monitoring collaborative robots (cobots),"Analytics, Artificial Intelligence, Machine Learning","Wroclaw, Dolnoslaskie, Poland, Europe",,https://kogena.com,Kogena,https://www.crunchbase.com/organization/kogena,JR Holding
Seed Round - Kaidi Cloud,https://www.crunchbase.com/funding_round/kaidi-cloud-seed--11e2c287,Seed,100000000,CNY,13954202,2023-07-12,1,1,Kaidi Cloud focuses on the field of digital services.,"Cloud Computing, SaaS, Service Industry","Guangzhou, Guangdong, China, Asia",,https://www.kaidicloud.com/,Kaidi Cloud,https://www.crunchbase.com/organization/kaidi-cloud,Wu Longbin
Seed Round - Authic Labs,https://www.crunchbase.com/funding_round/authic-labs-seed--77b275d1,Seed,,,,2023-07-18,4,2,"Authic Labs is a software solutions provider, specialized in creating no-code NFT marketplaces powered by Web3 technology","Blockchain, Software, Supply Chain Management, Technical Support","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://authic.io/,Authic Labs,https://www.crunchbase.com/organization/authic-labs,"Angelwise, Graduate Entrepreneur Fund, Rockstart, SeedBlink"
Seed Round - dappOS,https://www.crunchbase.com/funding_round/dappos-550d-seed--bb552138,Seed,,,,2023-07-20,12,2,dappOS is a system that manages crypto infrastructures on behalf of consumers.,"Web Apps, Web Development",,,https://dappos.com,dappOS,https://www.crunchbase.com/organization/dappos-550d,"Foresight Ventures, Gate Labs, HashKey Capital, IDG Capital, KuCoin Ventures, Leland Ventures, Mirana Ventures, OKX Ventures, Sequoia Capital China, Symbolic Capital, Taihill Venture, Tron DAO Ventures"
Seed Round - Helpful,https://www.crunchbase.com/funding_round/helpful-dfba-seed--4729a9a5,Seed,7500000,USD,7500000,2023-07-27,1,1,Helpful simplifies family caregiving by combining your loved one's insurance benefits and medical records into one user-friendly platform.,"Family, Finance, Insurance","Cambridge, Massachusetts, United States, North America",,https://www.wearehelpful.com/,Helpful,https://www.crunchbase.com/organization/helpful-dfba,Redesign Health
Seed Round - CEPRO,https://www.crunchbase.com/funding_round/clean-energy-prospector-seed--bdd7de7d,Seed,600000,GBP,768727,2023-07-24,2,1,CEPRO is the Smarter ‘Internet of Things’ technology.,"Energy, Internet of Things, Renewable Energy","London, England, United Kingdom, Europe",,http://www.cleanenergyprospector.com,CEPRO,https://www.crunchbase.com/organization/clean-energy-prospector,"Harry Seekings, James Hall-Smith"
Seed Round - ChromX Health,https://www.crunchbase.com/funding_round/chromx-health-seed--8fdcee65,Seed,,,,2023-07-19,3,2,ChromX Health is an intelligent breath analysis platform.,Health Care,"Guangzhou, Guangdong, China, Asia",,http://www.chromxhealth.com/,ChromX Health,https://www.crunchbase.com/organization/chromx-health,"Fosun Capital, Guangdong-Hong Kong-Macao Greater Bay Area Collaborative Innovation Research Institute, Guangzhou Science City Venture Capital"
Seed Round - Iventis,https://www.crunchbase.com/funding_round/iventis-seed--2fc2c0a6,Seed,1500000,GBP,1919000,2023-07-27,1,2,Iventis is a software platform for event organizers.,"Computer, Software","London, England, United Kingdom, Europe",,https://www.iventis.co.uk/,Iventis,https://www.crunchbase.com/organization/iventis,MEIF Proof-of-Concept & Early Stage Fund
Seed Round - Propellant.digital,https://www.crunchbase.com/funding_round/propellant-digital-seed--a9c6c34c,Seed,,,,2023-07-11,1,2,A data analysis software SaaS solution which combines public and private data.,"FinTech, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://propellant.digital/,Propellant.digital,https://www.crunchbase.com/organization/propellant-digital,Volta Ventures
Seed Round - MSPbots.ai,https://www.crunchbase.com/funding_round/mspbots-ai-seed--31be47a2,Seed,5000000,USD,5000000,2023-07-27,1,1,"MSPbots.ai is an IT service company that offers process automation, business intelligence, email support, and concierge service.","Business Intelligence, Consulting, Email, Marketing Automation","Chicago, Illinois, United States, North America",$1M to $10M,https://mspbots.ai/,MSPbots.ai,https://www.crunchbase.com/organization/mspbots-ai,Mercury
Seed Round - Fortune Mine Games,https://www.crunchbase.com/funding_round/fortune-mine-seed--ee884281,Seed,2000000,USD,2000000,2023-07-17,4,2,Mobile Gaming Startup,"Mobile, Online Games","Istanbul, Istanbul, Turkey, Europe",,https://fortunemine.com/,Fortune Mine Games,https://www.crunchbase.com/organization/fortune-mine,"Heaventures, Ludus, StartupFon, Tera Portfoy"
Seed Round - Newtral.io,https://www.crunchbase.com/funding_round/newtral-io-seed--56ac3613,Seed,64000000,INR,780718,2023-07-26,1,2,"Helping organisations measure, report and reduce carbon emissions across value chain",,,,http://newtral.io/,Newtral.io,https://www.crunchbase.com/organization/newtral-io,PedalStart
Pre Seed Round - Side Protocol,https://www.crunchbase.com/funding_round/side-protocol-pre-seed--60177a01,Pre-Seed,300000,USD,300000,2023-07-26,1,1,Side Protocol is a distributed mesh liquidity solution that makes use of cutting-edge inter-blockchain asset trading application protocols.,"Asset Management, Blockchain",,,https://side.one,Side Protocol,https://www.crunchbase.com/organization/side-protocol,KR1
Seed Round - Aembit,https://www.crunchbase.com/funding_round/aembit-seed--ba2fe1f9,Seed,,,,2023-07-26,1,3,"Aembit develops an identity platform allowing DevOps and security to manage, enforce, and audit access between federated workloads.","Cyber Security, Identity Management, Information Technology","Silver Spring, Maryland, United States, North America",,https://aembit.io/,Aembit,https://www.crunchbase.com/organization/aembit,Okta Ventures
Seed Round - Dito,https://www.crunchbase.com/funding_round/dito-97b6-seed--acdf674d,Seed,10000000,CNY,1398405,2023-07-26,1,1,"Ditu insists on innovation, masters computer software and hardware core technology develops domestic FPGA, domestic CPU, image.","Hardware, Information Technology, Software","Shanghai, Shanghai, China, Asia",,http://www.shdito.com/,Dito,https://www.crunchbase.com/organization/dito-97b6,Nantong Innovation Xinzhi Equity Investment Partnership
Seed Round - Kiralarsın,https://www.crunchbase.com/funding_round/kiralarsın-seed--0a1d264f,Seed,4000000,TRY,148541,2023-07-26,1,2,Kiralarsın is a rental service to rent electronic devices.,"Electronics, Internet, Rental","Istanbul, Istanbul, Turkey, Europe",,https://www.kiralarsin.com/,Kiralarsın,https://www.crunchbase.com/organization/kiralarsın,Arya GSYF
Pre Seed Round - Hale,https://www.crunchbase.com/funding_round/hale-7d83-pre-seed--7f75dae5,Pre-Seed,350000,EUR,387206,2023-07-24,9,1,Precision care for genito-pelvic pain.,"Health Care, Home Health Care","Berlin, Berlin, Germany, Europe",,https://www.halecommunity.com/,Hale,https://www.crunchbase.com/organization/hale-7d83,"Alice Ravizza, B Heroes, Delirus Capital, Francesco Zaccariello, Luca Foschini, Moonstone Fund, StartupGym Studio, Vento, Veronica Diquattro"
Seed Round - Elevear,https://www.crunchbase.com/funding_round/elevear-seed--a369b933,Seed,,,,2023-07-24,1,1,We develop breakthrough audio technologies for your hearables.,,"Aachen, Nordrhein-Westfalen, Germany, Europe",,https://elevear-tech.com,Elevear,https://www.crunchbase.com/organization/elevear,TechVision Fund
Seed Round - Colleen AI,https://www.crunchbase.com/funding_round/colleen-ai-seed--325495a3,Seed,3500000,USD,3500000,2023-07-20,2,1,"Colleen AI is an AI-powered, integrated platform solution for rent and debt collection optimization.","Artificial Intelligence, Debt Collections, Property Management",,,https://colleen.ai/,Colleen AI,https://www.crunchbase.com/organization/colleen-ai,"Skybox Capital, Wilshire Lane Partners"
Seed Round - FixMyCar,https://www.crunchbase.com/funding_round/fixmycar-seed--2249ced3,Seed,2600000,USD,2600000,2023-07-12,6,3,FixMyCar is the Amazon-prime for Car services. It's a car maintenance subscription service that comes to your home,"Automotive, Consumer, Professional Services, Service Industry, Subscription Service","Detroit, Michigan, United States, North America",,https://www.fixmycar.io,FixMyCar,https://www.crunchbase.com/organization/fixmycar,"Bullish, Impact Ventures Accelerator, Kubera Venture Capital, Mucker Capital, New Age Ventures, Okapi Venture Capital"
Seed Round - Ambient,https://www.crunchbase.com/funding_round/ambient-f549-seed--0e59218b,Seed,6500000,USD,6500000,2023-07-12,15,1,"Ambient is designed for diversified, long-term liquidity that corrects the faulty LP economics of AMMs.","Blockchain, Cryptocurrency","Chicago, Illinois, United States, North America",,https://ambient.finance,Ambient,https://www.crunchbase.com/organization/ambient-f549,"afkbyte Mr, BlockTower Capital, Circle, Dogetoshi Mr, Don Ho, Hypotenuse Labs, Jai Prasad, Jane Street Capital, Julian Koh, llllvvuu Mr, Naval Ravikant, Quantstamp, Susa Ventures, Tensai Capital, Yunt Capital"
Seed Round - Data Safeguard,https://www.crunchbase.com/funding_round/data-safeguard-seed--cf955257,Seed,,,,2023-07-21,1,1,intelligently protecting data,"Banking, E-Commerce, FinTech, Health Care, Health Insurance, Retail","Santa Clara, California, United States, North America",,https://www.datasafeguard.ai,Data Safeguard,https://www.crunchbase.com/organization/data-safeguard,FFB Bank
Seed Round - Digital Learning Institute,https://www.crunchbase.com/funding_round/digital-learning-institute-seed--c0fc109b,Seed,1800000,EUR,2016899,2023-07-19,2,1,The Digital Learning Institute empowers individuals and organizations to excel in the rapidly evolving world of digital learning.,"E-Learning, Education, Training","Dublin, Dublin, Ireland, Europe",,https://digitallearninginstitute.com,Digital Learning Institute,https://www.crunchbase.com/organization/digital-learning-institute,"Davy EIIS Fund, Enterprise Ireland"
Seed Round - Selligion Technologies,https://www.crunchbase.com/funding_round/selligion-technologies-seed--a5e6fc3a,Seed,50000000,INR,606979,2023-07-27,1,2,Selligion is building the world’s first Hybrid cloud compute eco-system - delivered through the world’s first Computing As A Service model.,,"Mumbai, Maharashtra, India, Asia",,https://www.selligion.com,Selligion Technologies,https://www.crunchbase.com/organization/selligion-technologies,Malpani Ventures
Pre Seed Round - Intanify,https://www.crunchbase.com/funding_round/intanify-pre-seed--f582839f,Pre-Seed,410000,GBP,534382,2023-07-18,1,2,"Intanify is an AI software platform that assists businesses in identifying, categorizing, and valuing intangible assets.","Financial Services, Software","London, England, United Kingdom, Europe",,https://www.intanify.com/,Intanify,https://www.crunchbase.com/organization/intanify,QVentures
Seed Round - Verismo Therapeutics,https://www.crunchbase.com/funding_round/verismo-therapeutics-seed--f9c05f0a,Seed,17000000,USD,17000000,2023-07-18,2,3,Verismo Therapeutics develops novel chimeric antigen receptors (CARs) that enhance T-cell-based cellular immunotherapy for cancer.,"Biotechnology, Health Care, Medical, Therapeutics","Philadelphia, Pennsylvania, United States, North America",,https://verismotherapeutics.com,Verismo Therapeutics,https://www.crunchbase.com/organization/verismo-therapeutics,"DongKoo Bio&Pharma, Hong Leong Bank"
Seed Round - No.9 EAI,https://www.crunchbase.com/funding_round/no-9-eai-seed--9c361487,Seed,,,,2023-07-19,1,1,No.9 EAI focuses on AIGC cultural tourism products.,"Transportation, Travel","Chengdu, Sichuan, China, Asia",,,No.9 EAI,https://www.crunchbase.com/organization/no-9-eai,Hainan Kangshi Industrial Investment Group
Seed Round - Chunfei Probiotics,https://www.crunchbase.com/funding_round/chunfei-probiotics-seed--dc8d61a4,Seed,,,,2023-07-21,1,1,Chunfei Probiotics focuses on the development of probiotics for hangovers and has received necessary patents for the usage of Lactobacillus.,"Health Care, Medical","Hefei, Anhui, China, Asia",,,Chunfei Probiotics,https://www.crunchbase.com/organization/chunfei-probiotics,Starway Health Management
Seed Round - Dishi Medical,https://www.crunchbase.com/funding_round/dishi-medical-seed--21a469ce,Seed,,,,2023-07-10,5,2,Dishi Medical is a company that manufactures Ophthalmic Medical Devices and other micro-assisted robots supported by biotechnology.,"Biotechnology, Manufacturing, Medical","Hangzhou, Zhejiang, China, Asia",,https://dessight.cn,Dishi Medical,https://www.crunchbase.com/organization/dishi-medical,"FOF Capital, Infinity Equity, Linear Capital, New Silk Road Finance, Ovctek China"
Seed Round - Vertama,https://www.crunchbase.com/funding_round/vertama-seed--c14efcae,Seed,,,,2023-07-12,2,1,Vertama provide B2B SaaS solutions for quick and easy data capture and processing.,"B2B, Data Integration, SaaS","Berlin, Berlin, Germany, Europe",,https://vertama.com,Vertama,https://www.crunchbase.com/organization/vertama,"Berlin Angel Fund, High-Tech Grunderfonds"
Seed Round - Snail home,https://www.crunchbase.com/funding_round/snail-home-seed--9d9410b5,Seed,10000000,CNY,1393223,2023-07-20,1,1,Snail Daojiais specialized in providing the services such as parcel collection and campus delivery.,Service Industry,"Guiyang, Guizhou, China, Asia",,http://www.woniu.store/,Snail home,https://www.crunchbase.com/organization/snail-home,Smart Huihe
Seed Round - Huazhen Technology,https://www.crunchbase.com/funding_round/huazhen-technology-seed--2e0d05a6,Seed,10000000,CNY,1386924,2023-07-11,4,1,Huazhen Technology specialized in the development of a new digital infrastructure for industrial parks.,"Construction, Infrastructure","Zhongshan, Anhui, China, Asia",,http://www.h-shock.com/,Huazhen Technology,https://www.crunchbase.com/organization/huazhen-technology,"Huajia Investment, Huanxu Real Estate, Huasuanbang Group, Shunding Wulian"
Pre Seed Round - Aerovy Mobility,https://www.crunchbase.com/funding_round/aerovy-mobility-pre-seed--78b983d1,Pre-Seed,100000,USD,100000,2023-07-20,1,2,"Aerovy Mobility collaborates with airports, vertiports, aircraft manufacturers, and operators from all over the world.","Information Technology, Internet","Indiana, Pennsylvania, United States, North America",,https://www.aerovymobility.com/,Aerovy Mobility,https://www.crunchbase.com/organization/aerovy-mobility,Purdue Innovates Startup Foundry
Seed Round - TitleWise,https://www.crunchbase.com/funding_round/titlewise-seed--3188b8f9,Seed,1000000,USD,1000000,2023-07-14,2,3,TitleWise develops software for real estate title research services.,"Document Management, Productivity Tools, Property Management, Real Estate","Clarksville, Indiana, United States, North America",,https://www.titlewise.work/,TitleWise,https://www.crunchbase.com/organization/titlewise,"Everywhere Ventures (The Fund), M25"
Seed Round - Facia,https://www.crunchbase.com/funding_round/facia-seed--8e3f53ff,Seed,1000000,EUR,1120499,2023-07-19,1,1,"FACIA, pioneers biometric authentication & facial recognition, reshaping identity verification with liveness detection technology.","Biometrics, Facial Recognition, Fraud Detection, Identity Management, Software","London, England, United Kingdom, Europe",,https://facia.ai/,Facia,https://www.crunchbase.com/organization/facia,Programmers Force
Seed Round - Carbon13,https://www.crunchbase.com/funding_round/carbon13-seed--66eed6ab,Seed,2200000,USD,2200000,2023-07-18,1,1,Carbon13 is the venture builder for the climate-emergency,Venture Capital,"Cambridge, Cambridgeshire, United Kingdom, Europe",,https://carbonthirteen.com/,Carbon13,https://www.crunchbase.com/organization/carbon13,True Ventures
Pre Seed Round - Revibe,https://www.crunchbase.com/funding_round/revibe-5031-pre-seed--48c3a525,Pre-Seed,2300000,USD,2300000,2023-07-10,4,1,Revibe is a B2C marketplace for refurbished electronics in the UAE and KSA,E-Commerce Platforms,"Dubai, Dubai, United Arab Emirates, Asia",,https://www.revibe.me/,Revibe,https://www.crunchbase.com/organization/revibe-5031,"Financiere Saint James, Flat6Labs, Resonance, Techmind"
Seed Round - NeoKe,https://www.crunchbase.com/funding_round/neoke-seed--068db634,Seed,1300000,EUR,1430693,2023-07-10,4,1,NeoKe uses blockchain and cloud-based technologies to securely store and share users' verified identification.,"Blockchain, Cloud Data Services, Information Technology","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://www.neoke.com/,NeoKe,https://www.crunchbase.com/organization/neoke,"Dreamcraft Ventures, ff Venture Capital, GHARAGE, Plug and Play"
Seed Round - Yota Technology,https://www.crunchbase.com/funding_round/yota-technology-seed--52724ad8,Seed,,,,2023-07-14,2,1,"Yota Technology manufactures X-ray imaging equipment, as well as self-developed core components such as detectors.","Manufacturing, Medical Device","Taizhou, Jiangsu, China, Asia",,,Yota Technology,https://www.crunchbase.com/organization/yota-technology,"Jiayou Fund, Lize Fund"
Seed Round - Haimai Medical,https://www.crunchbase.com/funding_round/haimai-medical-seed--04d66bf1,Seed,,,,2023-07-18,1,2,Haimai Medical is a platform for tissue engineering and regenerative medicine technology.,"Medical, Therapeutics","Suzhou, Jiangsu, China, Asia",,http://www.humatrix-medical.com/,Haimai Medical,https://www.crunchbase.com/organization/haimai-medical,Shanghai Biomedical Industrial Equity Investment Fund
Seed Round - Tromero,https://www.crunchbase.com/funding_round/tromero-seed--922f4f9d,Seed,1500000,GBP,1955057,2023-07-18,1,1,"Tromero the most affordable, scalable, and secure machine learning training and hosting platform.",Machine Learning,"London, England, United Kingdom, Europe",,http://tromero.org,Tromero,https://www.crunchbase.com/organization/tromero,BlueYard Capital
Seed Round - Another Round,https://www.crunchbase.com/funding_round/another-round-seed--c62677dc,Seed,300000,GBP,385679,2023-07-21,,2,Another Round’s unique approach to fitness and training has attracted attention from leaders in the pace.,"Fitness, Training, Wellness","London, England, United Kingdom, Europe",,https://www.anotherround.co.uk/,Another Round,https://www.crunchbase.com/organization/another-round,
Pre Seed Round - Bolinarun,https://www.crunchbase.com/funding_round/bolinarun-pre-seed--6ae12a5d,Pre-Seed,,,,2023-07-13,2,1,"Bolinarun specializes in the creation, production, and distribution of abrasive and polishing materials.","Advanced Materials, Manufacturing","Suzhou, Jiangsu, China, Asia",,,Bolinarun,https://www.crunchbase.com/organization/bolinarun,"Su Venture Capital, Suzhou International Development Venture Capital"
Seed Round - Sourcetable,https://www.crunchbase.com/funding_round/sourcetable-seed--70de0633,Seed,3000000,USD,3000000,2023-07-10,3,2,"Sourcetable connect, sync, and query all the data in a spreadsheet, without needing to know how to code.","Data Storage, Information Technology, Software","San Francisco, California, United States, North America",,https://sourcetable.com/,Sourcetable,https://www.crunchbase.com/organization/sourcetable,"Long Journey Ventures, Michael Berolzheimer, NextView Ventures"
Seed Round - Thorium Space,https://www.crunchbase.com/funding_round/thorium-space-seed--f5b579b1,Seed,4000000,PLN,1012806,2023-07-17,1,1,Thorium Space is a designer and builder of satellite telecommunications systems.,"Information Technology, Satellite Communication, Telecommunications","Wroclaw, Dolnoslaskie, Poland, Europe",,https://thorium.space/,Thorium Space,https://www.crunchbase.com/organization/thorium-space,Smartlink Partners
Seed Round - nuwo,https://www.crunchbase.com/funding_round/nuwo-seed--825915af,Seed,2750000,EUR,3038774,2023-07-25,5,1,"Workplace as-a-Service, Equipping Employees",Software,"Berlin, Berlin, Germany, Europe",,http://www.nuwo.co,nuwo,https://www.crunchbase.com/organization/nuwo,"Haufe-Lexware, IBB Ventures, Redstone, TAKKT Venture Capital, VR Ventures"
Seed Round - Enrikenuo,https://www.crunchbase.com/funding_round/enrikenuo-seed--4c636619,Seed,,,,2023-07-14,2,1,Enrikenuo is a biotechnology company that focuses on the research and development of new generation CAR-NK technology based cell drugs.,"Biotechnology, Medical","Nanjing, Jiangsu, China, Asia",,,Enrikenuo,https://www.crunchbase.com/organization/enrikenuo,"Future Invest, Watere Capital"
Seed Round - RealSeq Biosciences,https://www.crunchbase.com/funding_round/real-seq-biosciences-seed--0511b9b1,Seed,1500000,USD,1500000,2023-07-28,4,2,RealSeq Biosciences’ core expertise includes innovative proprietary technologies for bias-free small RNA/miRNA NGS library construction.,Biotechnology,"Santa Cruz, California, United States, North America",,https://www.realseqbiosciences.com/,RealSeq Biosciences,https://www.crunchbase.com/organization/real-seq-biosciences,"Angel Star Ventures, Chemical Angel Network, Tech Coast Angels, Tech Coast Angels Los Angeles"
Pre Seed Round - Adsme,https://www.crunchbase.com/funding_round/adsme-pre-seed--27f70bd8,Pre-Seed,,,,2023-07-20,,1,Adsme specializes in forecasting the effectiveness of advertising in Meta Ads using its AI algorithm.,"Artificial Intelligence, Information Technology, Software, Usability Testing","Kyiv, Kyyiv, Ukraine, Europe",,https://adsme.tools,Adsme,https://www.crunchbase.com/organization/adsme,
Seed Round - Axoflow,https://www.crunchbase.com/funding_round/axoflow-seed--ada59531,Seed,2500000,USD,2500000,2023-07-28,4,1,Optimize Your Observability Supply Chain,"Cyber Security, Information Technology","Budapest, Budapest, Hungary, Europe",,https://axoflow.com,Axoflow,https://www.crunchbase.com/organization/axoflow,"500 Emerging Europe, Credo Ventures, Jared Schrieber, Notion Capital"
Seed Round - CHAIN Biotechnology,https://www.crunchbase.com/funding_round/chain-biotechnology-seed--2a9fce64,Seed,1800000,GBP,2326868,2023-07-26,4,5,CHAIN Biotechnology is a microbiome therapeutics company with a novel drug development platform targeting chronic gut-related diseases.,"Biotechnology, Health Care, Medical","Marlow, Buckinghamshire, United Kingdom, Europe",Less than $1M,http://chainbiotech.com/,CHAIN Biotechnology,https://www.crunchbase.com/organization/chain-biotechnology,"Business Growth Fund, Miyarisan Pharmaceutical, SynBioVen, UK Innovation & Science Seed Fund"
Seed Round - Daisy,https://www.crunchbase.com/funding_round/daisy-ad2d-seed--85733ee1,Seed,,,,2023-07-20,,1,Daisy is helping individuals and families easily use and enjoy technology in their homes.,"Consumer, Home Decor","Newport Beach, California, United States, North America",,https://daisyco.com/,Daisy,https://www.crunchbase.com/organization/daisy-ad2d,
