Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Right Route,https://www.crunchbase.com/funding_round/right-route-seed--8ec43e43,Seed,2250000000,KRW,1713978,2023-04-04,3,1,Right Route is an e-commerce company for clothes.,"E-Commerce, Fashion","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://www.rightroute.co.kr,Right Route,https://www.crunchbase.com/organization/right-route,"Smilegate Investment, The Invention Lab, UTC Investment Co."
Pre Seed Round - Linum,https://www.crunchbase.com/funding_round/linum-1978-pre-seed--b2e343e7,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Linum is a creative platform which allows everyone to make animated videos.,"Animation, Software, Video","San Francisco, California, United States, North America",,https://www.linum.ai/,Linum,https://www.crunchbase.com/organization/linum-1978,"Vishal Rao, Y Combinator"
Pre Seed Round - HyperTunnel,https://www.crunchbase.com/funding_round/hypertunnel-b0d9-pre-seed--92644668,Pre-Seed,20000,USD,20000,2023-04-03,1,1,"HyperTunnel a mixed reality developer based in Jersey City, enables remote experts to provide instruction to on-site workers.","Software, Web Development","Jersey City, New Jersey, United States, North America",,https://hypertunnel.com,HyperTunnel,https://www.crunchbase.com/organization/hypertunnel-b0d9,Techstars
Pre Seed Round - Middleware,https://www.crunchbase.com/funding_round/middleware-4460-pre-seed--d9f715ab,Pre-Seed,500000,USD,500000,2023-04-05,3,1,Middleware creates a real-time cloud native observability platform to condense data into a uniform chronology to fix issues more rapidly.,"Cloud Computing, Cloud Infrastructure, Cloud Management, SaaS, Software","San Francisco, California, United States, North America",,https://middleware.io/,Middleware,https://www.crunchbase.com/organization/middleware-4460,"Begin Capital, Leonis Investissement, Y Combinator"
Seed Round - Vitalize Care,https://www.crunchbase.com/funding_round/vitalize-care-seed--1fb8d71a,Seed,,,,2023-04-05,3,2,Vitalize Care provides a platform that improves the mental health of healthcare professionals.,"Health Care, Information Technology, Wellness","San Francisco, California, United States, North America",,https://vitalizecare.co,Vitalize Care,https://www.crunchbase.com/organization/vitalize-care,"What If Ventures, Wisdom Ventures, Y Combinator"
Pre Seed Round - Scanbase,https://www.crunchbase.com/funding_round/scanbase-pre-seed--2cfdade2,Pre-Seed,500000,USD,500000,2023-04-05,3,1,Scanbase provides an API that allows medical companies to analyze photographs of rapid diagnostic tests and immediately return results.,"Artificial Intelligence, Computer Vision, Medical","Los Angeles, California, United States, North America",,https://www.scanbase.com,Scanbase,https://www.crunchbase.com/organization/scanbase,"Leonis Investissement, Lobster Capital, Y Combinator"
Seed Round - Sedeo,https://www.crunchbase.com/funding_round/sedeo-seed--912efd99,Seed,1000000,EUR,1086749,2023-04-01,2,2,Sedeo is an event equipment rental platform.It offers event managing services.,"Event Management, Events","Paris, Ile-de-France, France, Europe",,https://www.sedeo.fr,Sedeo,https://www.crunchbase.com/organization/sedeo,"Blast.club, Kima Ventures"
Seed Round - Proprli,https://www.crunchbase.com/funding_round/proprli-seed--b1f0f192,Seed,600000,GBP,749958,2023-04-04,1,1,The Leading Collaboration Platform for Owners and Property Managers,"Commercial Real Estate, SaaS, Software","Rotterdam, Zuid-Holland, The Netherlands, Europe",,https://proprli.com/,Proprli,https://www.crunchbase.com/organization/proprli,Blackfinch Ventures
Seed Round - TradeTogether,https://www.crunchbase.com/funding_round/tradetogether-seed--08ac2656,Seed,2000000,USD,2000000,2023-04-07,2,2,"TradeTogether Pte Ltd, a Web 3 digital asset management company operating in Singapore under a regulatory exemption (since October 25, 2021)",,"Singapore, Central Region, Singapore, Asia",,https://tradetogether.com,TradeTogether,https://www.crunchbase.com/organization/tradetogether,"Orbit Startups, SOSV"
Seed Round - Safeheron,https://www.crunchbase.com/funding_round/safeheron-seed--a8a5dcc3,Seed,,,,2023-04-07,2,2,Safeheron is a platform that enables open and transparent self-custody of digital assets.,"Blockchain, Cyber Security","Singapore, Central Region, Singapore, Asia",,https://www.safeheron.com,Safeheron,https://www.crunchbase.com/organization/safeheron,"Bixin Ventures, HashKey Capital"
Seed Round - Paxie Games,https://www.crunchbase.com/funding_round/paxie-games-seed--8800c25a,Seed,3000000,USD,3000000,2023-04-06,2,2,"Paxie Games was founded in 2021, with one goal in mind, the in-house development of high-quality mobile games.","Gaming, Mobile, Mobile Apps, Software, Video Games","Istanbul, Istanbul, Turkey, Europe",,https://paxiegames.com/,Paxie Games,https://www.crunchbase.com/organization/paxie-games,"Alfa Games Partners, Ludus"
Pre Seed Round - Pocketbook,https://www.crunchbase.com/funding_round/pocketbook-7ad6-pre-seed--2c72c244,Pre-Seed,500000,USD,500000,2023-03-27,,2,Pocketbook creates payment processing platforms for small and medium-sized enterprises.,"Financial Services, FinTech, Mobile Payments, Payments","Atlanta, Georgia, United States, North America",,http://pocketbooknetwork.com/,Pocketbook,https://www.crunchbase.com/organization/pocketbook-7ad6,
Pre Seed Round - Storspay,https://www.crunchbase.com/funding_round/storsapp-inc-pre-seed--119c0e09,Pre-Seed,120000,USD,120000,2023-04-03,1,2,Automating retail lending to small businesses globally using stablecoin,"Bitcoin, Blockchain, Cryptocurrency, FinTech, Mobile Payments","Toronto, Ontario, Canada, North America",,https://storspay.com,Storspay,https://www.crunchbase.com/organization/storsapp-inc,Techstars
Seed Round - Velos Rotors,https://www.crunchbase.com/funding_round/velos-rotors-seed--ca330afa,Seed,2000000,USD,2000000,2023-04-06,1,1,"Velos Rotors offers and develops UAV, helicopters, and drones.",,"Wilmington, Delaware, United States, North America",,http://www.velosuav.com/,Velos Rotors,https://www.crunchbase.com/organization/velos-rotors,Marathon Venture Capital
Seed Round - Futraheat,https://www.crunchbase.com/funding_round/futraheat-seed--a5f1b461,Seed,1500000,GBP,1874896,2023-04-04,1,1,Futraheat is a pioneer in the revolutionary TurboClaw high temperature heat pump technology.,"Industrial Manufacturing, Machinery Manufacturing","Surbiton, Kingston upon Thames, United Kingdom, Europe",,https://futraheat.com,Futraheat,https://www.crunchbase.com/organization/futraheat,Clean Growth Fund
Seed Round - Opside,https://www.crunchbase.com/funding_round/opside-seed--bc10f095,Seed,4000000,USD,4000000,2023-04-04,1,1,"Opside is a modern, three-layer infrastructure platform that offers ZK-RaaS (ZK-rollup-as-a-service).",Blockchain,"Hong Kong, Hong Kong Island, Hong Kong, Asia",,https://opsi.de,Opside,https://www.crunchbase.com/organization/opside,Web3.com Ventures
Pre Seed Round - CodeParrot,https://www.crunchbase.com/funding_round/codeparrot-57b1-pre-seed--91d3b964,Pre-Seed,500000,USD,500000,2023-04-05,1,1,CodeParrot is an API Testing software platform that provides an auto-updating test suite for backend services.,"Developer APIs, Developer Tools","Wilmington, Delaware, United States, North America",,https://www.codeparrot.ai/,CodeParrot,https://www.crunchbase.com/organization/codeparrot-57b1,Y Combinator
Seed Round - Lovetovisit,https://www.crunchbase.com/funding_round/lovetovisit-seed--de8e84ec,Seed,2100000,GBP,2617158,2023-04-05,1,2,Lovetovisit is a new digital platform for tourism and culture that promotes the discovery and booking of tickets.,"Ticketing, Tourism","Cardiff, Cardiff, United Kingdom, Europe",,https://www.lovetovisit.com/,Lovetovisit,https://www.crunchbase.com/organization/lovetovisit,ZipWorld
Seed Round - ScoutinScience,https://www.crunchbase.com/funding_round/scoutinscience-seed--f295c3d9,Seed,,,,2023-03-30,1,1,"ScoutinScience creates the SiS-AI platform technology, that searches scientific (pre-)publications for hidden gems.","Artificial Intelligence, Consulting, Information Technology","Holten, Overijssel, The Netherlands, Europe",,https://scoutinscience.com,ScoutinScience,https://www.crunchbase.com/organization/scoutinscience,Lumana Invest
Seed Round - Big Ass Battery,https://www.crunchbase.com/funding_round/big-ass-battery-seed--935a7856,Seed,,,,2023-04-05,1,1,Big Ass Battery offers mobile clean energy storage solutions to power anywhere.,"Battery, Electrical Distribution","Nuenen, Noord-Brabant, The Netherlands, Europe",,https://bigassbattery.com/,Big Ass Battery,https://www.crunchbase.com/organization/big-ass-battery,Yard Energy Group
Seed Round - Pink Games,https://www.crunchbase.com/funding_round/pink-games-seed--0e3e0655,Seed,22900000,TRY,1192714,2023-04-02,1,2,Pink Games is a Local hyper-casual game studio.,"Apps, Gaming","Sariyer, Istanbul, Turkey, Europe",,https://pinkgames.net/,Pink Games,https://www.crunchbase.com/organization/pink-games,Alesta Yatırım
Seed Round - Cyber ​​Insight,https://www.crunchbase.com/funding_round/cyber-insight-seed--0f63e90f,Seed,,,,2023-04-04,1,1,"Cyber Insight - Measure, Manage, Mitigate Cyber Risks","Artificial Intelligence, Cyber Security","Leipzig, Sachsen, Germany, Europe",,https://cyber-insight.de/,Cyber ​​Insight,https://www.crunchbase.com/organization/cyber-insight,TGFS - Technologiegründerfonds Sachsen
Seed Round - Macro Oceans,https://www.crunchbase.com/funding_round/macro-oceans-seed--925fed25,Seed,5000000,USD,5000000,2023-04-04,3,1,Macro Oceans develops technology to harness the restorative power of seaweed.,"Biotechnology, Sustainability","San Francisco, California, United States, North America",,https://www.macro-oceans.com,Macro Oceans,https://www.crunchbase.com/organization/macro-oceans,"Lowercarbon Capital, McKinley Capital Partners, Refactor Capital"
Seed Round - Cranium,https://www.crunchbase.com/funding_round/cranium-41b9-seed--69f9798d,Seed,7000000,USD,7000000,2023-04-05,2,1,Cranium is an AI security and trust platform that delivers security and trust to the AI revolution.,"Artificial Intelligence, Security, Software","Short Hills, New Jersey, United States, North America",,https://www.cranium.ai,Cranium,https://www.crunchbase.com/organization/cranium-41b9,"KPMG, SYN Ventures"
Pre Seed Round - KeraVet Bio,https://www.crunchbase.com/funding_round/keravet-bio-pre-seed--721ca679,Pre-Seed,,,,2023-04-04,1,1,KeraVet Bio has expertise in the development of wound care and regenerative medicine products as well as medical research.,"Biotechnology, Veterinary","Winston Salem, North Carolina, United States, North America",,https://keravetbio.com,KeraVet Bio,https://www.crunchbase.com/organization/keravet-bio,Winston-Salem Partners Roundtable (WSPR) Fund
Pre Seed Round - Recycap Technologies,https://www.crunchbase.com/funding_round/recycap-technologies-pre-seed--e47632cc,Pre-Seed,400000,EUR,433554,2023-03-28,1,1,Recycap Technologies develops and commercializes innovative and automated end-to-end coffee capsule recycling solutions and devices.,"Recycling, Service Industry","Valencia, Comunidad Valenciana, Spain, Europe",,https://www.recycap.com,Recycap Technologies,https://www.crunchbase.com/organization/recycap-technologies,"Veos Ventures, S.L"
Seed Round - Hakuma,https://www.crunchbase.com/funding_round/hakuma-seed--567ea6a3,Seed,,,,2023-03-29,1,1,"Hakuma is the full load of Matcha to which mango, lemon, ginger, agave and Baobab join.",Food and Beverage,"Vienne, Wien, Austria, Europe",Less than $1M,http://www.hakuma.at,Hakuma,https://www.crunchbase.com/organization/hakuma,RKP InnoInvest
Seed Round - Bakery Tech,https://www.crunchbase.com/funding_round/bakery-tech-seed--0b6cbed6,Seed,5500000,BRL,1079637,2023-03-30,3,1,Bakery Tech is an information technology company that provides technology solutions to the bakery industry.,"Bakery, Consulting, Information Technology","Vitória, Piaui, Brazil, South America",,https://www.bakerytech.com.br/,Bakery Tech,https://www.crunchbase.com/organization/bakery-tech,"Crivo Ventures, DOMO Invest, Harvard Angels"
Seed Round - Gulliver's Games,https://www.crunchbase.com/funding_round/gulliver-s-games-seed--f0061724,Seed,1500000,USD,1500000,2023-03-30,2,2,Gulliver's Games is a mobile gaming company that aims to create amazing experiences for mobile casual gamers around the world.,Casual Games,"Istanbul, Istanbul, Turkey, Europe",,http://www.gullivers.games,Gulliver's Games,https://www.crunchbase.com/organization/gulliver-s-games,"Boğaziçi Ventures, March Capital"
"Seed Round - Notoros, Inc.",https://www.crunchbase.com/funding_round/notoros-seed--9879c94e,Seed,25000,USD,25000,2023-03-28,1,3,"Zero Trust, Blockchain as a Service, DLT, Developer Platform","Blockchain, Consumer Software, Cyber Security, Developer Platform, Developer Tools, Information Technology, National Security, Security, Software, Software Engineering","Saint Louis, Missouri, United States, North America",,http://www.notoros.io/,"Notoros, Inc.",https://www.crunchbase.com/organization/notoros,Transform
Seed Round - Wext,https://www.crunchbase.com/funding_round/wext-seed--cbb69df4,Seed,2000000,USD,2000000,2023-03-29,1,1,Wext offers approach to language learning.,"Artificial Intelligence, CRM, E-Learning, EdTech, Education, Information Technology, Language Learning, Machine Learning, Software","Istanbul, Istanbul, Turkey, Europe",,http://wext.com,Wext,https://www.crunchbase.com/organization/wext,Founder One
Pre Seed Round - Ivorypay,https://www.crunchbase.com/funding_round/ivorypay-pre-seed--6580aa09,Pre-Seed,135000,USD,135000,2023-03-29,1,2,Crypto Payment,"Blockchain, Cryptocurrency, FinTech","Gauteng, NA - South Africa, South Africa, Africa",,https://www.ivorypay.io/,Ivorypay,https://www.crunchbase.com/organization/ivorypay,CV Labs
Seed Round - Quadra,https://www.crunchbase.com/funding_round/quadra-f52d-seed--5e342236,Seed,1009500,USD,1009500,2023-03-29,1,1,Quadra operates as a print on demand selling platform that breaks down the barriers to starting or scaling a POD business.,"E-Commerce, Software","Logan, Utah, United States, North America",,https://quadramarketplace.com/,Quadra,https://www.crunchbase.com/organization/quadra-f52d,Fortify Capital Partners
Seed Round - WonderHill Studios,https://www.crunchbase.com/funding_round/wonderhill-studios-seed--69ed9be4,Seed,,,,2023-03-29,2,1,WonderHill Studios delivers quality independent films to the theatrical marketplace and compelling television to viewers.,"Film Distribution, Film Production, Media and Entertainment","New York, New York, United States, North America",,https://wonderhillstudios.com/,WonderHill Studios,https://www.crunchbase.com/organization/wonderhill-studios,"Bob Yari, marvin Peart"
Pre Seed Round - Birdseye,https://www.crunchbase.com/funding_round/birdseye-5349-pre-seed--d12dcedb,Pre-Seed,500000,USD,500000,2023-03-29,1,1,Birdseye is the all-in-one marketing analytics system for Shopify brands,"Artificial Intelligence, Data Integration, Marketing, SaaS, Software","Toronto, Ontario, Canada, North America",,http://www.birdseyeglobal.com,Birdseye,https://www.crunchbase.com/organization/birdseye-5349,Drive Capital
Seed Round - Auctree,https://www.crunchbase.com/funding_round/auctree-seed--f4d8eaef,Seed,2500000,EUR,2709712,2023-03-28,2,1,Auctree is an online trading platform for real estate investors.,"Property Management, Real Estate","London, England, United Kingdom, Europe",,https://auctree.com,Auctree,https://www.crunchbase.com/organization/auctree,"Concept Ventures, Samaipata"
Seed Round - Lumiant,https://www.crunchbase.com/funding_round/lumiant-2d6f-seed--daab026b,Seed,3500000,USD,3500000,2023-03-27,2,3,Lumiant is an advice and client engagement platform.,"Customer Service, Financial Services","Sydney, New South Wales, Australia, Oceania",,https://lumiant.io,Lumiant,https://www.crunchbase.com/organization/lumiant-2d6f,"Invest Blue, Savant Wealth Management"
Seed Round - DeepSales,https://www.crunchbase.com/funding_round/deepsales-seed--7bf7a021,Seed,,,,2023-03-27,3,4,DeepSales is a sales intelligence that helps worldwide traders find new trade partners and business opportunities.,"Information Technology, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://deepsales.com,DeepSales,https://www.crunchbase.com/organization/deepsales,"Bluepoint Partners, Kingsley Ventures, Yoonmin Foundation"
Seed Round - Cega Finance,https://www.crunchbase.com/funding_round/cega-finance-seed--07c8bd33,Seed,5000000,USD,5000000,2023-03-27,3,2,Cega Finance is the exotic derivatives protocol.,"Blockchain, Cryptocurrency, Financial Services","Singapore, Central Region, Singapore, Asia",,https://cega.fi/,Cega Finance,https://www.crunchbase.com/organization/cega-finance,"Dragonfly, Pantera Capital, Robot Ventures"
Seed Round - Findly (YC S22),https://www.crunchbase.com/funding_round/findlyai-seed--10c7f581,Seed,,,,2023-04-01,3,2,The AI Chatbot for Your Data.,"Artificial Intelligence, Big Data, Data Visualization, Software","San Francisco, California, United States, North America",,https://www.findly.ai/,Findly (YC S22),https://www.crunchbase.com/organization/findlyai,"Collin Wallace, Squared Ventures Ltd, Switch Ventures"
Seed Round - Hidden Gems,https://www.crunchbase.com/funding_round/hidden-gems-seed--8cf0926f,Seed,25000,USD,25000,2023-04-04,1,5,"Hidden Gems is a beverage company that offers Reveal, a first and only avocado seed beverage.","Food and Beverage, Food Processing, Wellness","Philadelphia, Pennsylvania, United States, North America",,http://www.drinkreveal.com/,Hidden Gems,https://www.crunchbase.com/organization/hidden-gems,Raynier Seed Fund
Pre Seed Round - Palomma,https://www.crunchbase.com/funding_round/palomma-pre-seed--f4cfbd6d,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Palomma helps merchants in the community save money on card fees by allowing customers to pay directly from their bank.,"Financial Services, Mobile Apps, Payments","Medellín, Antioquia, Colombia, South America",,https://www.palomma.com,Palomma,https://www.crunchbase.com/organization/palomma,"99 Startups, Y Combinator"
Seed Round - phoneGO,https://www.crunchbase.com/funding_round/phonego-seed--75e54104,Seed,,,,2023-04-04,2,2,phoneGO is a mobile repair cost comparison estimate platform.,"Apps, Customer Service, Mobile","Songpadong, Seoul-t'ukpyolsi, South Korea, Asia",,https://phonego.co.kr/,phoneGO,https://www.crunchbase.com/organization/phonego,"D·CAMP, Primer"
Pre Seed Round - Figuro,https://www.crunchbase.com/funding_round/figuro-pre-seed--25ce58e0,Pre-Seed,,,,2023-03-31,3,2,"Figuro is reshaping the brokerage channel for insurance companies in LATAM by transforming how insurance is bought, sold and designed","FinTech, Health Insurance, Insurance, InsurTech, Life Insurance, Price Comparison","Bogotá, Distrito Especial, Colombia, South America",,https://figuro.la/,Figuro,https://www.crunchbase.com/organization/figuro,"Everywhere Ventures (The Fund), Far Out Ventures, Two Culture Capital"
Pre Seed Round - Firechain,https://www.crunchbase.com/funding_round/firechain-pre-seed--505a2ea5,Pre-Seed,3000000,USD,3000000,2023-04-01,3,1,"Firechain is an async, event-driven smart contract platform built for the next generation of decentralized applications.",Blockchain,,,https://firechain.io ,Firechain,https://www.crunchbase.com/organization/firechain,"Cogitent Ventures, Genblock Capital, mgnr.io"
Pre Seed Round - MagnaPlay,https://www.crunchbase.com/funding_round/magnaplay-pre-seed--ca8b1cb0,Pre-Seed,500000,USD,500000,2023-04-05,3,1,MagnaPlay is an AI-based gaming translation platform.,"Artificial Intelligence, Gaming, Translation Service","San Francisco, California, United States, North America",,https://magnaplay.com,MagnaPlay,https://www.crunchbase.com/organization/magnaplay,"4M Holding, Lucas Lameiras, Y Combinator"
Pre Seed Round - Evorest,https://www.crunchbase.com/funding_round/evorest-pre-seed--e54d3c5e,Pre-Seed,,,,2023-04-06,,1,Evorest Make your rental deposit work for you by opening it completely digitally within minutes.,"Digital Marketing, Property Management, Rental Property","Zürich, Zurich, Switzerland, Europe",,https://de.evorest.ch,Evorest,https://www.crunchbase.com/organization/evorest,
Pre Seed Round - Laminar Scientific,https://www.crunchbase.com/funding_round/laminar-scientific-pre-seed--82c71300,Pre-Seed,120000,USD,120000,2023-04-03,1,2,Laminar Scientific is an American Ocean Energy firm that has invented and improved on various ocean wave energy technologies.,Renewable Energy,"Iowa City, Iowa, United States, North America",,https://www.laminarscientific.com/,Laminar Scientific,https://www.crunchbase.com/organization/laminar-scientific,Techstars
Pre Seed Round - Heartnet,https://www.crunchbase.com/funding_round/heartnet-pre-seed--97551d40,Pre-Seed,120000,USD,120000,2023-04-05,1,1,Solving the epidemic of fake and falsified drugs.,,"Helsinki, Southern Finland, Finland, Europe",,http://www.heartnet.io,Heartnet,https://www.crunchbase.com/organization/heartnet,Techstars
Pre Seed Round - Liquify Digital,https://www.crunchbase.com/funding_round/liquify-digital-pre-seed--3f522686,Pre-Seed,120000,USD,120000,2023-03-30,1,1,Liquify is an invoice marketplace that transforms invoices from SMEs in emerging markets into an investable asset,"Financial Services, Lending","London, England, United Kingdom, Europe",,https://liquify.digital/,Liquify Digital,https://www.crunchbase.com/organization/liquify-digital,Techstars
Pre Seed Round - ASTERIZM,https://www.crunchbase.com/funding_round/asterizm-pre-seed--c2a87188,Pre-Seed,120000,USD,120000,2023-03-30,1,1,Trustless enterprise-focused blockchain interoperability layer (protocol) to power cross-chain future,"B2B, Blockchain, FinTech","New York, New York, United States, North America",,https://asterizm.io/,ASTERIZM,https://www.crunchbase.com/organization/asterizm,Techstars
Pre Seed Round - Freespeech,https://www.crunchbase.com/funding_round/freespeech-7779-pre-seed--b965c0f1,Pre-Seed,20000,USD,20000,2023-04-05,1,1,"Voice translation and dubbing for spoken content in multiple languages in beautiful voices, using a collaborative and fast-paced process.","Media and Entertainment, Software, Speech Recognition, Translation Service","Long Island City, New York, United States, North America",,https://freespeechnow.ai/,Freespeech,https://www.crunchbase.com/organization/freespeech-7779,Techstars
Pre Seed Round - Texel.ai,https://www.crunchbase.com/funding_round/texel-ai-pre-seed--2d7de1f9,Pre-Seed,500000,USD,500000,2023-04-05,2,2,Texel.ai provides tools and APIs that allow you to encode or decode video and optimize AI models.,"Artificial Intelligence, Information Technology, Software","Austin, Texas, United States, North America",,https://www.texel.ai/,Texel.ai,https://www.crunchbase.com/organization/texel-ai,"Lombardstreet Ventures, Y Combinator"
Pre Seed Round - Rubbrband,https://www.crunchbase.com/funding_round/rubbrband-pre-seed--6308a5e7,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Rubbrband provides automated evaluation for AI generated images.,"Artificial Intelligence, Developer Tools, Machine Learning, Software","San Francisco, California, United States, North America",,https://rubbrband.com,Rubbrband,https://www.crunchbase.com/organization/rubbrband,"Lombardstreet Ventures, Y Combinator"
Pre Seed Round - Workpage,https://www.crunchbase.com/funding_round/workpage-pre-seed--b19c0ce8,Pre-Seed,500000,USD,500000,2023-04-05,2,1,"Workpage is an internal directory of your company's employees, teams, and projects.",B2B,"New York, New York, United States, North America",,https://work.page,Workpage,https://www.crunchbase.com/organization/workpage,"Lombardstreet Ventures, Y Combinator"
Pre Seed Round - Invopop,https://www.crunchbase.com/funding_round/invopop-pre-seed--125e20fa,Pre-Seed,500000,USD,500000,2023-04-05,2,2,Invopop is a developer of invoicing management software.,"Compliance, Developer APIs, Financial Services","Madrid, Madrid, Spain, Europe",$1M to $10M,https://www.invopop.com/,Invopop,https://www.crunchbase.com/organization/invopop,"Born Capital, Y Combinator"
Pre Seed Round - MeetYourClass,https://www.crunchbase.com/funding_round/meetyourclass-pre-seed--fc302c47,Pre-Seed,120000,USD,120000,2023-04-04,1,1,MeetYourClass helps colleges cultivate community by revolutionizing the way incoming students meet,"Social Media, Social Network","Ann Arbor, Michigan, United States, North America",,https://www.meetyourclass.com,MeetYourClass,https://www.crunchbase.com/organization/meetyourclass,Techstars
Pre Seed Round - Lavo Life Sciences,https://www.crunchbase.com/funding_round/lavo-life-sciences-pre-seed--ba054cd7,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Lavo Life Sciences is an early-stage startup that creates drug development software tools.,"Artificial Intelligence, Biotechnology, Pharmaceutical, Software","San Francisco, California, United States, North America",,https://www.lavo.ai,Lavo Life Sciences,https://www.crunchbase.com/organization/lavo-life-sciences,"Eastlink Capital, Y Combinator"
Pre Seed Round - Omnistrate,https://www.crunchbase.com/funding_round/omnistrate-pre-seed--88c8abfa,Pre-Seed,500000,USD,500000,2023-04-05,2,2,Omnistrate is a control-plane-as-a-service that transforms the user's docker image into a multi-cloud SaaS service.,"Information Technology, SaaS, Software","Redwood City, California, United States, North America",,https://www.omnistrate.com,Omnistrate,https://www.crunchbase.com/organization/omnistrate,"Eastlink Capital, Y Combinator"
Pre Seed Round - Vellum,https://www.crunchbase.com/funding_round/vellum-74f3-pre-seed--b359e1f3,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Vellum is a developer platform for the production of LLM apps.,"Developer Platform, Information Technology, Software","New York, New York, United States, North America",,https://www.vellum.ai/,Vellum,https://www.crunchbase.com/organization/vellum-74f3,"Eastlink Capital, Y Combinator"
Pre Seed Round - JustPaid,https://www.crunchbase.com/funding_round/justpaid-0e67-pre-seed--fd880053,Pre-Seed,500000,USD,500000,2023-04-05,2,2,JustPaid is a financial platform that helps startups control their spending and gives them financial oversight.,"Financial Services, Software","Mountain View, California, United States, North America",,https://www.justpaid.io,JustPaid,https://www.crunchbase.com/organization/justpaid-0e67,"Davidovs Venture Collective (DVC), Y Combinator"
Pre Seed Round - Intently,https://www.crunchbase.com/funding_round/intently-92f5-pre-seed--a460f6c6,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Intently leverages AI algorithms to analyze a wealth of data.,"Artificial Intelligence, B2B","San Francisco, California, United States, North America",,https://www.getintently.ai,Intently,https://www.crunchbase.com/organization/intently-92f5,"Davidovs Venture Collective (DVC), Y Combinator"
Pre Seed Round - CorgiAI,https://www.crunchbase.com/funding_round/corgiai-pre-seed--a8308d17,Pre-Seed,500000,USD,500000,2023-04-05,2,2,CorgiAI is an AI-based payment fraud prevention software for merchants.,"Artificial Intelligence, Machine Learning, Payments, Software","Singapore, Central Region, Singapore, Asia",,https://corgiai.net,CorgiAI,https://www.crunchbase.com/organization/corgiai,"Epic Angels, Y Combinator"
Pre Seed Round - Sameday,https://www.crunchbase.com/funding_round/sameday-5a11-pre-seed--7c65f067,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Sameday is a virtual sales programme designed to assist home service providers in remaining available by phone throughout the day.,"Artificial Intelligence, Software, Web Development","Lindon, Utah, United States, North America",,https://www.gosameday.com,Sameday,https://www.crunchbase.com/organization/sameday-5a11,"UpHonest Capital, Y Combinator"
Seed Round - Bspkl,https://www.crunchbase.com/funding_round/bspkl-seed--4afbd680,Seed,,,,2023-04-06,2,1,Bspkl manufactures Catalyst Coated Membrane (CCM) for hydrogen Electrolysers.,"Clean Energy, Energy",,,https://www.bspkl.co/,Bspkl,https://www.crunchbase.com/organization/bspkl,"Investible, WNT Ventures"
Pre Seed Round - Anarchy,https://www.crunchbase.com/funding_round/anarchy-50d3-pre-seed--0a23a4bd,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Anarchy builds a cloud platform for AI pioneers to build LLM tools augmented with external interactivity.,"Artificial Intelligence, Developer Tools, Machine Learning","San Francisco, California, United States, North America",,https://anarchy.ai,Anarchy,https://www.crunchbase.com/organization/anarchy-50d3,"Vishal Rao, Y Combinator"
Pre Seed Round - Play.ht,https://www.crunchbase.com/funding_round/play-ht-pre-seed--73f5946a,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Play.ht provides AI voice generators and realistic text-to-speech generation solutions.,"Artificial Intelligence, Audio, Machine Learning, Podcast, Software","San Francisco, California, United States, North America",$1M to $10M,https://play.ht/,Play.ht,https://www.crunchbase.com/organization/play-ht,"500 Global, Y Combinator"
Seed Round - millionways,https://www.crunchbase.com/funding_round/millionways-seed--abc3c98d,Seed,10000000,USD,10000000,2023-04-04,,1,"The world’s first emotionally-intelligent A.I., providing next-gen personality insights","Artificial Intelligence, Life Science, Personal Development","New York, New York, United States, North America",,https://millionways.me,millionways,https://www.crunchbase.com/organization/millionways,
Seed Round - LALA,https://www.crunchbase.com/funding_round/lala-46d6-seed--8e5821a0,Seed,3000000,USD,3000000,2023-04-05,1,1,LALA is creating the world's first digital collectible marketplace.,"Digital Entertainment, Media and Entertainment, TV","Miami, Florida, United States, North America",,https://lala.xyz/,LALA,https://www.crunchbase.com/organization/lala-46d6,Seven Seven Six
Seed Round - Third Summit,https://www.crunchbase.com/funding_round/third-summit-corporation-seed--8dfb89cb,Seed,4500000,USD,4500000,2023-04-07,1,1,"Third Summit is assembling a collective of agile companies that offer full-stack, enterprise-level digital media, and advertising solutions.","Advertising, Film Production, Marketing","New York, New York, United States, North America",,http://www.thirdsummit.com,Third Summit,https://www.crunchbase.com/organization/third-summit-corporation,Florida Innovation Capital
