Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Agriaip,https://www.crunchbase.com/funding_round/agriaip-seed--d2b1c991,Seed,,,,2023-04-21,1,1,"Agriaip is a high-tech enterprise dedicated to improving agricultural automation, intelligence and precision.","Agriculture, B2B, Manufacturing","Dongguang, Guangdong, China, Asia",,https://www.agriaip.com/,Agriaip,https://www.crunchbase.com/organization/agriaip,Horizon capital
Seed Round - Circle In,https://www.crunchbase.com/funding_round/circle-in-melbourne-seed--f7efa8e0,Seed,2000000,AUD,1339399,2023-04-12,2,2,Circle In is to improve the lives of working parents.,Consumer,"Melbourne, Victoria, Australia, Oceania",,https://circlein.com/,Circle In,https://www.crunchbase.com/organization/circle-in-melbourne,"Alberts Impact Ventures, OIF Ventures"
Pre Seed Round - SuperHedge,https://www.crunchbase.com/funding_round/superhedge-pre-seed--47894f2f,Pre-Seed,,,,2023-04-13,4,4,Crypto Structured Investments,"Blockchain, Cryptocurrency, Finance","Singapore, Central Region, Singapore, Asia",,https://superhedge.com/,SuperHedge,https://www.crunchbase.com/organization/superhedge,"Arrington Capital, Borderless Capital, Moonbeam Accelerator, PAKA Capital"
Seed Round - Nutual,https://www.crunchbase.com/funding_round/nutual-seed--5d5038ce,Seed,750000,EUR,821384,2023-04-19,2,3,Nutual is a platform specialised in building real estate products for investors to provide flexible liquidity solutions.,"Information Technology, Real Estate Investment","Barcelona, Catalonia, Spain, Europe",,https://www.nutual.com/,Nutual,https://www.crunchbase.com/organization/nutual,"Antai Ventures, CASTIVENTURES, S.L."
Seed Round - Tepbac,https://www.crunchbase.com/funding_round/tepbac-seed--75ede6dc,Seed,52850000000,VND,2249824,2023-04-20,3,2,Tepbac aims to shake up Vietnam’s aquaculture industry with a comprehensive suite of software and hardware solutions.,"Information Services, Information Technology, Software","Ho Chi Minh City, NA - Vietnam, Vietnam, Asia",,http://tepbac.vn/,Tepbac,https://www.crunchbase.com/organization/tepbac,"AgFunder, Aqua Spark, Son Tech Investment"
Seed Round - Cognecto,https://www.crunchbase.com/funding_round/cognecto-seed--d667ef61,Seed,40000000,INR,486966,2023-04-20,1,2,Cognecto is an AI Solutions company with a laser focus on providing analytics solutions to fleet of construction equipment.,"Artificial Intelligence, Construction, Internet of Things, Mining","Bangalore, Karnataka, India, Asia",,https://www.cognecto.com/,Cognecto,https://www.crunchbase.com/organization/cognecto,Inflection Point Ventures
Seed Round - Standby Deposits,https://www.crunchbase.com/funding_round/standby-deposits-seed--dfca74e2,Seed,5300000,USD,5300000,2023-04-19,2,1,Standby Deposits is a developer of a renting deposit alternative platform for renters.,"B2C, Information Technology, Payments, Rental","New York, New York, United States, North America",,https://www.standby.io/,Standby Deposits,https://www.crunchbase.com/organization/standby-deposits,"Brunnur Ventures, Stodir hf."
Seed Round - Kabel,https://www.crunchbase.com/funding_round/kabel-b196-seed--b0b8c7d7,Seed,100000,USD,100000,2023-04-19,1,1,"Kabel is a cutting-edge job-matching app that directly connects businesses, interns, and recent graduates.","Apps, Information Services, Internet","Selangor, Selangor, Malaysia, Asia",,https://www.kabel.my,Kabel,https://www.crunchbase.com/organization/kabel-b196,ScaleUp Malaysia
Seed Round - VycoLend,https://www.crunchbase.com/funding_round/vycolend-seed--97fe3052,Seed,500000,USD,500000,2023-04-18,3,1,VycoLend is a decentralised non-custodial lending protocol service provider created for Layer 2 networks.,"Blockchain, Lending","Sydney, New South Wales, Australia, Oceania",,https://www.vycolend.com/,VycoLend,https://www.crunchbase.com/organization/vycolend,"Aura Ventures, Cardinia Ventures, Lumina Capital Management"
Seed Round - Miles in the Sky,https://www.crunchbase.com/funding_round/miles-in-the-sky-seed--906fd31c,Seed,1500000,EUR,1646249,2023-04-18,1,1,Miles in the Sky is an ed-tech startup that aims to transform the learning experience for students and professionals.,"EdTech, Education","Lisbon, Lisboa, Portugal, Europe",,https://milesinthesky.education/,Miles in the Sky,https://www.crunchbase.com/organization/miles-in-the-sky,Armilar Venture Partners
Seed Round - Alia Therapeutics,https://www.crunchbase.com/funding_round/alia-therapeutics-seed--123d8abd,Seed,4400000,EUR,4806825,2023-04-17,3,3,Alia Therapeutics is developing next-generation gene-editing medicines to cure rare genetic diseases.,"Biotechnology, Therapeutics","Trento, Trentino-Alto Adige, Italy, Europe",,https://www.aliatherapeutics.com/,Alia Therapeutics,https://www.crunchbase.com/organization/alia-therapeutics,"BiovelocITA, Indaco Venture Partners, Sofinnova Partners"
Seed Round - Dspace,https://www.crunchbase.com/funding_round/dspace-63df-seed--99079a9b,Seed,1000000,USD,1000000,2023-04-24,1,1,Dspace is an LBS social graph protocol platform that provides social graph protocol services based on real geographic.,"Artificial Intelligence, Blockchain, Social Media",,,https://www.d-space.io/,Dspace,https://www.crunchbase.com/organization/dspace-63df,Cypher Capital
Seed Round - Wanfengting Banmian,https://www.crunchbase.com/funding_round/wanfengting-banmian-seed--9b41d5fc,Seed,,,,2023-04-13,1,1,Wanfengting Banmian produces Taihe beef pan noodles with Anhui features in the Shanghai noodle restaurant market.,"Food and Beverage, Food Processing","Shanghai, Shanghai, China, Asia",,,Wanfengting Banmian,https://www.crunchbase.com/organization/wanfengting-banmian,Jubilee Capital Management
Seed Round - Perci Health,https://www.crunchbase.com/funding_round/perci-health-seed--a1c459f8,Seed,3400000,GBP,4206999,2023-04-17,1,2,"Perci Health provides holistic care, telehealth, and wellness treatment for cancer diseases.","Health Care, Medical, Wellness","London, England, United Kingdom, Europe",,https://www.percihealth.com,Perci Health,https://www.crunchbase.com/organization/perci-health,Octopus Ventures
Seed Round - Loopin,https://www.crunchbase.com/funding_round/loopin-seed--b9fb63e4,Seed,1600000,GBP,1979764,2023-04-17,,3,"Loopin leverages the power of social connection, creating a safe space for teams and managers to thrive - using daily data and AI.",,"Bristol, Bristol, City of, United Kingdom, Europe",,https://www.letsloopin.com/,Loopin,https://www.crunchbase.com/organization/loopin,
Seed Round - Guoke Tanmei,https://www.crunchbase.com/funding_round/guoke-tanmei-seed--31928e43,Seed,,,,2023-04-13,1,1,Goke Tanmei is a maker of carbon-based energy storage materials that conducts research and development.,Energy Storage,"Huzhou, Zhejiang, China, Asia",,,Guoke Tanmei,https://www.crunchbase.com/organization/guoke-tanmei,Kaiteng Venture Capital
Seed Round - Direct2U,https://www.crunchbase.com/funding_round/direct2u-8b36-seed--fcfaa9e7,Seed,18000000,INR,219924,2023-04-14,1,1,Direct2U is an e-commerce company that provides rural markets with access to loans and door-to-door delivery.,"Delivery, Delivery Service, E-Commerce","Bengaluru, Karnataka, India, Asia",,,Direct2U,https://www.crunchbase.com/organization/direct2u-8b36,Inflection Point Ventures
Seed Round - Crux,https://www.crunchbase.com/funding_round/crux-70b8-seed--bada49cb,Seed,4600000,USD,4600000,2023-04-13,4,1,"Crux is the ecosystem used by financial institutions, developers, and purchasers of tax credits to manage transferable tax credits.","Finance, Internet, Personal Finance","Dover, Delaware, United States, North America",,https://www.cruxclimate.com,Crux,https://www.crunchbase.com/organization/crux-70b8,"Ardent Venture Partners, Lowercarbon Capital, Overture VC, Three Cairns Group"
Seed Round - Wedio,https://www.crunchbase.com/funding_round/wedio-seed--0aade7fa,Seed,1250000,EUR,1364549,2023-04-11,2,1,Camera sharing community for filmmakers and photographers,"Film Production, Marketplace, Media and Entertainment, Video","Aarhus, Midtjylland, Denmark, Europe",,https://www.wedio.com,Wedio,https://www.crunchbase.com/organization/wedio,"Founderment Ventures, Vaekstfonden"
Seed Round - Ningbo Ingenuity,https://www.crunchbase.com/funding_round/ningbo-ingenuity-seed--7104d036,Seed,,,,2023-04-04,1,1,Ningbo Ingenuity specializes in offering solutions for metal 3D printing applications.,"3D Printing, Consulting, Manufacturing","Ningbo, Zhejiang, China, Asia",,http://www.jiangxin3d.com,Ningbo Ingenuity,https://www.crunchbase.com/organization/ningbo-ingenuity,Caozhixing Venture Capital
Seed Round - Skarper,https://www.crunchbase.com/funding_round/skarper-seed--038182bb,Seed,4000000,GBP,4996795,2023-04-12,2,1,Skarper is a manufacturer of electric bikes.,"Automotive, Electric Vehicle, Manufacturing","London, England, United Kingdom, Europe",,https://www.skarper.com,Skarper,https://www.crunchbase.com/organization/skarper,"Mobilitech Capital, Starry Group"
Seed Round - Xapien,https://www.crunchbase.com/funding_round/xapien-seed--e9598988,Seed,6000000,GBP,7495193,2023-04-12,2,1,"Xapien automates online research, using Artificial Intelligence, Natural Language Processing & with vast cloud compute power: #XapienThem","Financial Services, FinTech, Information Technology, Legal Tech, Natural Language Processing, SaaS, Search Engine, Software","London, England, United Kingdom, Europe",,https://www.xapien.com/,Xapien,https://www.crunchbase.com/organization/xapien,"D2 Fund, YFM Equity Partners"
Seed Round - Wubba Lubba Dub Dub,https://www.crunchbase.com/funding_round/wubba-lubba-dub-dub-seed--587274e3,Seed,1250000,USD,1250000,2023-04-11,1,1,"Wubba Lubba Dub Dub is a digital communication agency that provides meme campaigns, influencer marketing, and content on-demand services.","Advertising, Content Creators, Creative Agency, Video on Demand","Bangalore, Karnataka, India, Asia",$1M to $10M,https://wldd.in,Wubba Lubba Dub Dub,https://www.crunchbase.com/organization/wubba-lubba-dub-dub,Negen Capital Services
Seed Round - Innential,https://www.crunchbase.com/funding_round/innential-seed--17b187d8,Seed,1000000,EUR,1097499,2023-04-18,3,2,"Innential provides e-learning, business training, and performance management services.","Education, Machine Learning, Software","Berlin, Berlin, Germany, Europe",,https://innential.com/,Innential,https://www.crunchbase.com/organization/innential,"bValue Fund, Campus Founders, Tar Heel Capital"
Seed Round - Climax Foods,https://www.crunchbase.com/funding_round/climax-foods-seed--60cd0e59,Seed,,,,2023-04-11,1,5,Climax Foods creates plant-based ingredients and products using data-driven technology and culinary expertise.,"Biotechnology, Food and Beverage, Food Processing, Machine Learning, Sustainability","Berkeley, California, United States, North America",$1M to $10M,https://www.climaxfoods.com,Climax Foods,https://www.crunchbase.com/organization/climax-foods,Bel Group
Pre Seed Round - Portrait Analytics,https://www.crunchbase.com/funding_round/portrait-analytics-pre-seed--252ed80f,Pre-Seed,3000000,USD,3000000,2023-04-06,1,1,Portrait Analytics creates a generative AI research assistant that helps analysts accelerate and deepen investment research.,"Analytics, Artificial Intelligence, Financial Services, Market Research","Boston, Massachusetts, United States, North America",,https://portrait-analytics.com,Portrait Analytics,https://www.crunchbase.com/organization/portrait-analytics,.406 Ventures
Seed Round - Moby Bikes,https://www.crunchbase.com/funding_round/moby-bikes-seed--f982f3f8,Seed,4000000,EUR,4361241,2023-04-05,2,3,Moby Bikes is an innovative start-up company focused on developing and bringing to market a range of electric mobility solutions.,"Electric Vehicle, Transportation","Glasnevin, Dublin, Ireland, Europe",,https://www.mobybikes.com/,Moby Bikes,https://www.crunchbase.com/organization/moby-bikes,"Brian Caulfield, Selenean Capital"
Seed Round - Missafir,https://www.crunchbase.com/funding_round/missafir-seed--5cdde13c,Seed,1100000,USD,1100000,2023-04-10,1,4,Missafir is a prop-tech company that operates a management platform for short and mid term rental homes.,"Hospitality, Property Management, Vacation Rental","Istanbul, Istanbul, Turkey, Europe",,https://www.missafir.com,Missafir,https://www.crunchbase.com/organization/missafir,Ege Yapı Technology Ventures
Seed Round - Gleam Games,https://www.crunchbase.com/funding_round/gleam-games-seed--16896be5,Seed,1000000,USD,1000000,2023-04-05,3,3,Gleam Games aims to bring the best in-game experiences through design and technology.,"Casual Games, Online Games, Video Games","Istanbul, Istanbul, Turkey, Europe",,https://www.gleamgames.com,Gleam Games,https://www.crunchbase.com/organization/gleam-games,"Istcapital, Ludus, Tera Portfoy"
Seed Round - Asia Clean Capital Vietnam,https://www.crunchbase.com/funding_round/asia-clean-capital-vietnam-seed--3d163f0a,Seed,,,,2023-04-06,1,1,Asia Clean Capital Vietnam is a rooftop and ground-mounted solar photovoltaic (PV) project developer and operator.,"Clean Energy, Renewable Energy","Ho Chi Minh City, NA - Vietnam, Vietnam, Asia",,https://asiacleancapital.vn,Asia Clean Capital Vietnam,https://www.crunchbase.com/organization/asia-clean-capital-vietnam,SUSI Partners
Seed Round - Qoohoo,https://www.crunchbase.com/funding_round/qoohoo-seed--aeb440c1,Seed,500000,USD,500000,2023-04-06,3,2,Qoohoo helps creators monetize their audience across all social and messaging platforms.,"Content Creators, Software","Bengaluru, Karnataka, India, Asia",$1M to $10M,https://qoohoo.in/,Qoohoo,https://www.crunchbase.com/organization/qoohoo,"Edward Lando, Pareto Holdings, Y Combinator"
Seed Round - Alteon.io,https://www.crunchbase.com/funding_round/alteon-io-seed--e2944320,Seed,4500000,USD,4500000,2023-04-06,1,1,"We're making creative collaboration seamless, simple and simultaneous.","Blockchain, Cloud Storage, Film Production, Media and Entertainment, SaaS, Software, TV Production","New York, New York, United States, North America",,https://alteon.io/,Alteon.io,https://www.crunchbase.com/organization/alteon-io,Florida Innovation Capital
Pre Seed Round - The Sabi,https://www.crunchbase.com/funding_round/the-sabi-pre-seed--d60d0cf9,Pre-Seed,150000,EUR,163797,2023-04-06,3,1,The Sabi is a community-driven holistic beauty brand that empowers women throughout their female hormonal journey.,"Beauty, Cosmetics, Personal Health","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://thesabi.co,The Sabi,https://www.crunchbase.com/organization/the-sabi,"Bergdorf Goodman, L'Oreal, Novo Nordisk"
Seed Round - Hyperjob,https://www.crunchbase.com/funding_round/hyperjob-seed--b059fe5d,Seed,435000,EUR,476665,2023-04-04,3,3,Hyperjob is a tool that helps prepare job ads and stand out when sourcing candidates.,Software,"Riga, Riga, Latvia, Europe",,https://hyperjob.io/,Hyperjob,https://www.crunchbase.com/organization/hyperjob,"Davis Siksnans, Einar Roosileht, SMOK Ventures"
Seed Round - Sepura Home,https://www.crunchbase.com/funding_round/sepura-home-seed--ad04b365,Seed,3700000,USD,3700000,2023-04-04,1,1,"Sepura is the world's first eco-friendly garbage disposal unit, making discarding food waste at home easy.","CleanTech, Data Mining, Hardware, Smart Home, Waste Management","Victoria, British Columbia, Canada, North America",,https://sepurahome.com/,Sepura Home,https://www.crunchbase.com/organization/sepura-home,Blanco
Seed Round - Rodeo,https://www.crunchbase.com/funding_round/rodeo-e00d-seed--942924dc,Seed,4000000,GBP,4985063,2023-04-05,3,1,Rodeo is a free app for delivery drivers to help you see all your earnings in one place.,"Information Technology, Operating Systems","London, England, United Kingdom, Europe",,https://www.gorodeo.app/,Rodeo,https://www.crunchbase.com/organization/rodeo-e00d,"Form Ventures, LocalGlobe, Seedcamp"
Pre Seed Round - Vasowatch,https://www.crunchbase.com/funding_round/vasowatch-pre-seed--4fe947b4,Pre-Seed,25000,USD,25000,2023-04-24,2,1,Deploying decision support technology to improve maternal outcomes and health equity.,"Health Care, Medical Device","Philadelphia, Pennsylvania, United States, North America",,https://www.vasowatch.com/,Vasowatch,https://www.crunchbase.com/organization/vasowatch,"mHUB, Raynier Seed Fund"
Seed Round - Veltium Smart Chargers,https://www.crunchbase.com/funding_round/veltium-smart-chargers-seed--111e6315,Seed,1500000,EUR,1646249,2023-04-18,2,1,Veltium smart is an electric vehicle charging solution developer and manufacturer.,"Electronics, Industrial, Manufacturing","Vitoria, Pais Vasco, Spain, Europe",Less than $1M,https://www.veltium.com,Veltium Smart Chargers,https://www.crunchbase.com/organization/veltium-smart-chargers,"Basque Fund, Capital Energy Quantum"
Seed Round - Nixtla,https://www.crunchbase.com/funding_round/nixtla-seed--216817cd,Seed,4500000,USD,4500000,2023-04-24,2,3,"Nixtla is a time series research and deployment company building AI to understand, classify and predict time series.","Artificial Intelligence, Developer Tools, Machine Learning, Open Source, Software","Brooklyn, New York, United States, North America",,https://www.nixtla.io/,Nixtla,https://www.crunchbase.com/organization/nixtla,"GreatPoint Ventures, True Ventures"
Seed Round - Worker's high Co.,https://www.crunchbase.com/funding_round/worker-s-high-co-seed--017cbfe5,Seed,,,,2023-04-12,3,2,Worker's high Co. is a commerce company that offers an IOT based unmanned store service.,"B2B, Commercial, Customer Service","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.workershigh.com,Worker's high Co.,https://www.crunchbase.com/organization/worker-s-high-co,"Hanyang University, Lotte Chilsung Beverage, Lotte Ventures"
Pre Seed Round - Qase,https://www.crunchbase.com/funding_round/qase-pre-seed--bca1ca93,Pre-Seed,575000,USD,575000,2023-04-04,4,2,"Qase is a SaaS platform that streamlines the flow of legal referrals, data, and payments.","Legal Tech, Payments, SaaS","Vancouver, British Columbia, Canada, North America",,https://www.qase.ca/,Qase,https://www.crunchbase.com/organization/qase,"Emerging Ventures, First Fund, LotusLand Capital, Susa Ventures"
Seed Round - You Meng Koala,https://www.crunchbase.com/funding_round/you-meng-koala-seed--265a668f,Seed,,,,2023-04-22,1,1,YouMeng Koala is a childcare chain brand that provides integrated childcare services & parent-child education for infants aged 0-6 years old,"Child Care, Children","Xiamen, Fujian, China, Asia",,,You Meng Koala,https://www.crunchbase.com/organization/you-meng-koala,Xiamen Machijiao Investment
Seed Round - Eyunwei,https://www.crunchbase.com/funding_round/eyunwei-seed--a4eef17e,Seed,,,,2023-04-24,,1,Eyunwei is an emerging Internet of Things platform company.,"Energy, Internet of Things","Shanghai, Shanghai, China, Asia",,http://www.qianwa.com/,Eyunwei,https://www.crunchbase.com/organization/eyunwei,
Seed Round - Right Route,https://www.crunchbase.com/funding_round/right-route-seed--8ec43e43,Seed,2250000000,KRW,1713978,2023-04-04,3,1,Right Route is an e-commerce company for clothes.,"E-Commerce, Fashion","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://www.rightroute.co.kr,Right Route,https://www.crunchbase.com/organization/right-route,"Smilegate Investment, The Invention Lab, UTC Investment Co."
Seed Round - ZiYou,https://www.crunchbase.com/funding_round/ziyou-seed--fd664073,Seed,20000000,BRL,4011392,2023-04-18,1,1,ZiYou provides subscription services for sports equipment and content.,"Fitness, Subscription Service, Wellness","São Paulo, Sao Paulo, Brazil, South America",,https://www.ziyou.com.br,ZiYou,https://www.crunchbase.com/organization/ziyou,Bertha Capital
Seed Round - LeapWave Technologies,https://www.crunchbase.com/funding_round/leapwave-technologies-seed--806fdbde,Seed,,,,2023-04-17,1,1,LeapWave Technologies is a deep tech company.,"Electronics, Industrial Engineering","Leganés, Madrid, Spain, Europe",,http://leapwavetech.com,LeapWave Technologies,https://www.crunchbase.com/organization/leapwave-technologies,Bullnet Capital
Seed Round - SandGrain,https://www.crunchbase.com/funding_round/sandgrain-seed--5e9b1725,Seed,1300000,EUR,1436753,2023-04-13,1,1,"SandGrain specializes in the fields of SAAS, cloud, cyber security, and chip manufacturing.","Cloud Management, Electronics, Semiconductor","Delft, Zuid-Holland, The Netherlands, Europe",,https://www.sandgrain.eu/,SandGrain,https://www.crunchbase.com/organization/sandgrain,DeepTechXL
Pre Seed Round - Linum,https://www.crunchbase.com/funding_round/linum-1978-pre-seed--b2e343e7,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Linum is a creative platform which allows everyone to make animated videos.,"Animation, Software, Video","San Francisco, California, United States, North America",,https://www.linum.ai/,Linum,https://www.crunchbase.com/organization/linum-1978,"Vishal Rao, Y Combinator"
Pre Seed Round - JR Studio,https://www.crunchbase.com/funding_round/jr-studio-pre-seed--7b078e05,Pre-Seed,,,,2023-04-13,2,3,"A Platform as a Service for gaming studios. Simplify back-end development, focus on your vision.","Cloud Computing, Cloud Infrastructure, Developer Platform, Gaming, IT Infrastructure","Tórtola, Castilla-La Mancha, Spain, Europe",,https://jr-studio.io,JR Studio,https://www.crunchbase.com/organization/jr-studio,"Moonbeam Accelerator, Techstars"
Seed Round - Plus Platform,https://www.crunchbase.com/funding_round/plus-b8d8-seed--f4ac078d,Seed,,,,2023-04-11,1,1,Plus develops an asset management platform for the residential mortgage market.,"Asset Management, FinTech, Lending, Trading Platform","New York, New York, United States, North America",,https://plusplatform.io/,Plus Platform,https://www.crunchbase.com/organization/plus-b8d8,Second Century Ventures
Seed Round - HighNote,https://www.crunchbase.com/funding_round/highnote-seed--928654ca,Seed,,,,2023-04-11,1,1,HighNote is a new tool designed for agents that beautifully markets their brand and helps people get more business.,"Marketing, Real Estate, Software","San Francisco, California, United States, North America",,http://highnote.io,HighNote,https://www.crunchbase.com/organization/highnote,Second Century Ventures
Seed Round - Silicon Quantum,https://www.crunchbase.com/funding_round/silicon-quantum-seed--061fe0ea,Seed,15000000,CNY,2178301,2023-04-19,1,1,Silicon specializes in the design of optical quantum integrated chips as well as the development of important quantum informational tools.,"Information Technology, Manufacturing","Hefei, Anhui, China, Asia",,https://www.gz-ichip.com/,Silicon Quantum,https://www.crunchbase.com/organization/silicon-quantum,Guoxin Technology
Seed Round - Early Pay,https://www.crunchbase.com/funding_round/early-pay-seed--00cd1210,Seed,,,,2023-04-21,3,1,Early Pay offers offline small business entrepreneurs pre-production services.,"Delivery, Small and Medium Businesses","Bundangdong, Kyonggi-do, South Korea, Asia",,https://earlypay.kr,Early Pay,https://www.crunchbase.com/organization/early-pay,"Kiwoom Investment, MYSC, Seoul Techno Holdings"
Seed Round - Rabot Charge,https://www.crunchbase.com/funding_round/rabot-charge-seed--09979781,Seed,1500000,EUR,1642769,2023-04-19,2,3,Rabot Charge offers charging management solutions for customers to charge their electric cars at home.,"Electric Vehicle, Electrical Distribution, Energy Management","Hamburg, Hamburg, Germany, Europe",Less than $1M,https://www.rabot-charge.de/,Rabot Charge,https://www.crunchbase.com/organization/rabot-charge,"High-Tech Grunderfonds, vent.io"
Seed Round - Apriwell,https://www.crunchbase.com/funding_round/apriwell-seed--01602446,Seed,,,,2023-04-19,1,3,Apriwell is a producer of digestive supplements for long-term digestive health.,"Food and Beverage, Health Care, Wellness","Berlin, Berlin, Germany, Europe",,https://www.apriwell.de/,Apriwell,https://www.crunchbase.com/organization/apriwell,ORTHO INNOVATIONS
Seed Round - MedQ,https://www.crunchbase.com/funding_round/medq-2c06-seed--b2c33388,Seed,146000,GBP,182500,2023-04-24,1,1,MedQ is a smart platform that helps healthcare professionals complete assessments using a three-step process: Select-Send-Analyse.,"Analytics, Health Care, mHealth","London, England, United Kingdom, Europe",,https://medq.io,MedQ,https://www.crunchbase.com/organization/medq-2c06,SFC Capital
Pre Seed Round - Kaiwang Data,https://www.crunchbase.com/funding_round/kaiwang-data-pre-seed--5bcf006f,Pre-Seed,,,,2023-04-20,2,2,Kaiwang Data is a one-stop shop for data solutions.,"Automotive, Information Services","Haidian, Beijing, China, Asia",,https://konvery.com/,Kaiwang Data,https://www.crunchbase.com/organization/kaiwang-data,"Estar Capital, Plug and Play China"
Seed Round - Aisles,https://www.crunchbase.com/funding_round/aisles-seed--214c1798,Seed,10000000,USD,10000000,2023-04-14,1,1,Aisles is an AI-powered retail technology app that enhances the customer experience and simplifies the shopping experience.,"Artificial Intelligence, Customer Service, Retail Technology","Portland, Oregon, United States, North America",,https://aisles.app,Aisles,https://www.crunchbase.com/organization/aisles,Ignacio Rosales
Seed Round - Hawkr,https://www.crunchbase.com/funding_round/hawkr-e609-seed--880dad18,Seed,260000,GBP,323461,2023-04-20,1,1,Hawkr develops a digital platform for merchandising at live shows.,"Shopping, Software","London, England, United Kingdom, Europe",,https://www.hawkrlive.com/,Hawkr,https://www.crunchbase.com/organization/hawkr-e609,Jenson Funding Partners
Pre Seed Round - Middleware,https://www.crunchbase.com/funding_round/middleware-4460-pre-seed--d9f715ab,Pre-Seed,500000,USD,500000,2023-04-05,3,1,Middleware creates a real-time cloud native observability platform to condense data into a uniform chronology to fix issues more rapidly.,"Cloud Computing, Cloud Infrastructure, Cloud Management, SaaS, Software","San Francisco, California, United States, North America",,https://middleware.io/,Middleware,https://www.crunchbase.com/organization/middleware-4460,"Begin Capital, Leonis Investissement, Y Combinator"
Seed Round - b4mar,https://www.crunchbase.com/funding_round/b4mar-seed--d1420253,Seed,1800000,TRY,92761,2023-04-18,1,1,b4mar is an online marketplace platform.,"Delivery, Delivery Service, E-Commerce, Online Portals","Istanbul, Istanbul, Turkey, Europe",,https://b4mar.com,b4mar,https://www.crunchbase.com/organization/b4mar,Melih Borderci
Seed Round - Symflower,https://www.crunchbase.com/funding_round/symflower-seed--7405bc71,Seed,700000,EUR,773636,2023-04-13,2,3,Symflower helps companies all over the world test their computer source code in a fully automated way.,"Analytics, Developer Tools, Software","Linz, Oberosterreich, Austria, Europe",$1M to $10M,https://symflower.com,Symflower,https://www.crunchbase.com/organization/symflower,"eQventure, OOE Hightechfonds GmbH"
Seed Round - Meolaa,https://www.crunchbase.com/funding_round/meolaa-seed--7c2c46e8,Seed,,,,2023-04-18,1,2,The Meolaa platform will be powered by an innovative.,"Internet, Publishing","Bengaluru, Karnataka, India, Asia",,https://meolaa.com,Meolaa,https://www.crunchbase.com/organization/meolaa,Ranjan Pai
Seed Round - Microengine Technology,https://www.crunchbase.com/funding_round/microengine-technology-seed--1e402f74,Seed,15000000,USD,15000000,2023-04-16,2,1,Microengine Technology is a company that specializes in offering software development and network promotion services to businesses.,"SaaS, Software","Yichang, Hubei, China, Asia",,https://www.0717wx.cn/web/index.php?c=account&a=welcome,Microengine Technology,https://www.crunchbase.com/organization/microengine-technology,"DCM Ventures, Shanghai STVC Group"
Seed Round - Slean,https://www.crunchbase.com/funding_round/slean-seed--8cce346b,Seed,1400000,EUR,1529444,2023-04-17,2,1,"Slean is to organize your work environments with our modular solutions and create the best experience for your teams, at the office/home.","Consumer Goods, E-Commerce, Furniture, Human Resources","Paris, Ile-de-France, France, Europe",,https://www.slean.com/,Slean,https://www.crunchbase.com/organization/slean,"Fermob, Manutan Group"
Seed Round - AR Technology,https://www.crunchbase.com/funding_round/ar-technology-ab5d-seed--d8c436a3,Seed,,,,2023-04-17,2,1,AR-Technology has set the goal of establishing augmented reality (AR) as an industry standard.,"Construction, Industrial Manufacturing, Manufacturing, Software","Kühstein, Bayern, Germany, Europe",,https://www.ar-technology.at,AR Technology,https://www.crunchbase.com/organization/ar-technology-ab5d,"Onsight Ventures, TBA Tyrolean Business Angel"
Seed Round - Flyksoft,https://www.crunchbase.com/funding_round/flyksoft-seed--66a3e957,Seed,55000,USD,55000,2023-04-10,,1,Flyksoft is your one-stop shop for appointment scheduling and management software.,"Consulting, Customer Service, SaaS, Software","Sharjah, Sharjah, United Arab Emirates, Asia",,https://www.flyksoft.com,Flyksoft,https://www.crunchbase.com/organization/flyksoft,
Seed Round - Vitalize Care,https://www.crunchbase.com/funding_round/vitalize-care-seed--1fb8d71a,Seed,,,,2023-04-05,3,2,Vitalize Care provides a platform that improves the mental health of healthcare professionals.,"Health Care, Information Technology, Wellness","San Francisco, California, United States, North America",,https://vitalizecare.co,Vitalize Care,https://www.crunchbase.com/organization/vitalize-care,"What If Ventures, Wisdom Ventures, Y Combinator"
Pre Seed Round - Scanbase,https://www.crunchbase.com/funding_round/scanbase-pre-seed--2cfdade2,Pre-Seed,500000,USD,500000,2023-04-05,3,1,Scanbase provides an API that allows medical companies to analyze photographs of rapid diagnostic tests and immediately return results.,"Artificial Intelligence, Computer Vision, Medical","Los Angeles, California, United States, North America",,https://www.scanbase.com,Scanbase,https://www.crunchbase.com/organization/scanbase,"Leonis Investissement, Lobster Capital, Y Combinator"
Seed Round - Minagro,https://www.crunchbase.com/funding_round/minagro-seed--9ec33bea,Seed,1200000,EUR,1316999,2023-04-18,2,1,Minagro develops high-quality green products for crop care.,"Agriculture, AgTech","Mont-saint-guibert, Brabant Wallon, Belgium, Europe",,https://minagro.eu/,Minagro,https://www.crunchbase.com/organization/minagro,"Invest BW, K & E"
