Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Muscope,https://www.crunchbase.com/funding_round/muscope-seed--35298cef,Seed,800000,EUR,876441,2023-06-22,2,1,"Cybersecurity, Cyber Risk, Cyber Rating",Cyber Security,"Milano, Lombardia, Italy, Europe",,https://www.muscope.com,Muscope,https://www.crunchbase.com/organization/muscope,"Klecha & Co, Primo Ventures"
Seed Round - Earn Network,https://www.crunchbase.com/funding_round/ear-network-seed--2a845229,Seed,2700000,USD,2700000,2023-06-21,10,1,Community driven marketplace for liquid investments. Driving Millions towards Billions: Connecting DeFi to Global Economy,"Blockchain, Cryptocurrency, FinTech, Marketplace","Hong Kong, Hong Kong Island, Hong Kong, Asia",,https://earn.network,Earn Network,https://www.crunchbase.com/organization/ear-network,"Bixin Ventures, Cronos.Crypto, Digital Finance Group (DFG), GTS Ventures, Jsquare, LD Capital, MarsDao, Mirana, Shima Capital, ViaBTC Capital"
Seed Round - DNTOX,https://www.crunchbase.com/funding_round/dntox-seed--19fe92ef,Seed,1400000,EUR,1518090,2023-06-14,5,2,an in vitro testing battery for safe chemicals,"Biotechnology, Life Science","Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,https://dntox.de,DNTOX,https://www.crunchbase.com/organization/dntox,"AQAL Integral Investing, Barbara Korte-Sturm, Bool Capital, High-Tech Grunderfonds, Nikolaus Sturm"
Seed Round - Intuition,https://www.crunchbase.com/funding_round/intuition-931a-seed--48acc922,Seed,4000000,USD,4000000,2023-06-16,10,2,"Intuition is a decentralised architecture, developer tools, and applications offered by Intuition enable the development.","Developer Platform, Developer Tools","San Juan, NA - Puerto Rico, Puerto Rico, North America",,https://intuition.systems,Intuition,https://www.crunchbase.com/organization/intuition-931a,"Artichoke Capital, Avon Ventures, ConsenSys, Matrixport, Polygon Ventures, Polymorphic Capital, Primal Capital, Shima Capital, Superscrypt, Ww Ventures"
Seed Round - Sectrend,https://www.crunchbase.com/funding_round/anshi-information-seed--69b6cf51,Seed,100000000,CNY,13951866,2023-06-13,3,3,Sectrend provides open source security and compliance governance tools.,,"Xuhui, Shanghai, China, Asia",,https://www.sectrend.com.cn/sy,Sectrend,https://www.crunchbase.com/organization/anshi-information,"Golden Ant Investment, Koala Fund, Weizhi Digital Technology"
Seed Round - Omnevue,https://www.crunchbase.com/funding_round/omnevue-seed--f00f8467,Seed,2500000,GBP,3151682,2023-06-13,3,1,Omnevue provide affordable and robust ESG performance reporting solutions available to businesses.,"Consulting, Information Technology, Service Industry","London, England, United Kingdom, Europe",,https://www.omnevue.com,Omnevue,https://www.crunchbase.com/organization/omnevue,"Elbow Beach Capital, Pi Labs, Zone2boost"
Seed Round - Macro Trials,https://www.crunchbase.com/funding_round/macro-trials-seed--23a50cb1,Seed,6000000,USD,6000000,2023-06-21,5,1,Clinical trials. Reimagined.,"Biopharma, Clinical Trials, Health Care, Life Science","Los Angeles, California, United States, North America",,https://www.macrotrials.com,Macro Trials,https://www.crunchbase.com/organization/macro-trials,"Healthy Ventures, Inflect Health, Initiate Ventures, MBX Capital, Village Global"
Seed Round - Optimiz Construction,https://www.crunchbase.com/funding_round/optimiz-construction-seed--4d70d8c4,Seed,1500000,EUR,1614378,2023-06-12,6,1,"Optimiz Construction is a solution to optimize the cutting and laying of materials to save time, money, and CO2.",Construction,"Paris, Ile-de-France, France, Europe",,https://www.optimiz-construction.fr/,Optimiz Construction,https://www.crunchbase.com/organization/optimiz-construction,"AFI Ventures, Alexandre Brochot, Jérôme Manuguerra, Kima Ventures, Nicolas Mondollot, SistaFund"
Seed Round - Arkyn,https://www.crunchbase.com/funding_round/arkyn-seed--5ff40a49,Seed,1400000,EUR,1529324,2023-06-19,1,2,Arkyn is a B2B SaaS company that provides a mobile app suite that integrates with SAP.,"Apps, B2B, Enterprise Applications, Mobile Apps, SaaS, Software","Copenhagen, Hovedstaden, Denmark, Europe",,https://www.arkyn.io,Arkyn,https://www.crunchbase.com/organization/arkyn,Trifork
Seed Round - XRules,https://www.crunchbase.com/funding_round/xrules-seed--d247edcc,Seed,,,,2023-06-19,1,1,"XRules assists fashionable sports brands with product creation, online and offline sales, and brand building.","E-Commerce, Sports","Shanghai, Shanghai, China, Asia",,,XRules,https://www.crunchbase.com/organization/xrules,Xindian Hero
Seed Round - N5 Sensors,https://www.crunchbase.com/funding_round/n5-sensors-seed--d5769cf0,Seed,2500000,USD,2500000,2023-06-12,4,3,N5 Sensors develops a chemical sensor technology that detects harmful chemicals mixed in the air.,"Chemical, Chemical Engineering, Sensor","Rockville, Maryland, United States, North America",$1M to $10M,http://n5sensors.com/,N5 Sensors,https://www.crunchbase.com/organization/n5-sensors,"Blu Venture Investors, TEDCO, The Chesapeake Bay Seed Capital Fund, University System of Maryland Momentum Fund"
Seed Round - Huanying Medical,https://www.crunchbase.com/funding_round/huanying-medical-seed--747bc021,Seed,,,,2023-06-12,2,1,Huanying Medical is a provider of medical equipment services.,"Health Care, Medical, Medical Device","Shenzhen, Guangdong, China, Asia",,,Huanying Medical,https://www.crunchbase.com/organization/huanying-medical,"Co-Stone Venture Capital, Shanghai Kechuang Jijin"
Seed Round - WIDMO Spectral Technologies (formerly SGPR.TECH),https://www.crunchbase.com/funding_round/sgpr-tech-seed--4258ae8b,Seed,3500000,EUR,3847083,2023-06-21,,8,Unique solution for subsurface tomography build to deliver geological information of unprecedented quality.,"Civil Engineering, Construction, Electronics, Enterprise Applications, Hardware, Mining Technology, Software","Kraków, Malopolskie, Poland, Europe",,https://widmo.tech/,WIDMO Spectral Technologies (formerly SGPR.TECH),https://www.crunchbase.com/organization/sgpr-tech,
Seed Round - Refuel.AI,https://www.crunchbase.com/funding_round/refuel-ai-seed--72766c57,Seed,5200000,USD,5200000,2023-06-15,2,2,Refuel.AI focuses on infrastructure and tooling for teams building ML applications on top of unstructured data.,"Artificial Intelligence, Data Integration, Information Technology, Internet, Software","San Francisco, California, United States, North America",,https://refuel.ai/team,Refuel.AI,https://www.crunchbase.com/organization/refuel-ai,"General Catalyst, XYZ Venture Capital"
Seed Round - TransBnk,https://www.crunchbase.com/funding_round/transbnk-seed--458fb44c,Seed,1000000,USD,1000000,2023-06-20,4,1,TransBnk is a Transaction Banking Platform.,"Banking, Financial Services, Transaction Processing","New Delhi, Delhi, India, Asia",,https://transbnk.co.in/,TransBnk,https://www.crunchbase.com/organization/transbnk,"8i Ventures, Growth Sense, GrowthCap Ventures, Leadway Ventures"
Pre Seed Round - Number 8 bio,https://www.crunchbase.com/funding_round/number-8-bio-pre-seed--b41c77de,Pre-Seed,1800000,AUD,1223326,2023-06-14,4,1,Number 8 bio objective is to decarbonize agriculture while feeding the world's rising population.,"Agriculture, AgTech, Biotechnology, Farming, Life Science","Sydney, New South Wales, Australia, Oceania",,https://www.number8.bio,Number 8 bio,https://www.crunchbase.com/organization/number-8-bio,"Bioplatforms Australia, Main Sequence Ventures, Possible Ventures, UNSW Founders"
Seed Round - Train Fitness,https://www.crunchbase.com/funding_round/train-fitness-seed--881bff83,Seed,2500000,USD,2500000,2023-06-21,9,3,Train Fitness focuses on automatic exercise detection and rep counting using Artificial Intelligence and the Apple watch.,"Artificial Intelligence, Fitness, Software","Toronto, Ontario, Canada, North America",,https://www.trainfitness.ai/,Train Fitness,https://www.crunchbase.com/organization/train-fitness,"Alumni Ventures, Anorak Ventures, BAM Ventures, Boost VC, Gambit Partners, Mana Ventures, Relay Ventures, Republic capital, Spacecadet Ventures"
Pre Seed Round - Zoie Health,https://www.crunchbase.com/funding_round/zoie-health-pre-seed--ce6f8ddb,Pre-Seed,,,,2023-06-20,2,1,"Zoie is a digital health firm for women that provides family planning, fertility, and maternity care services.","Fitness, Health Care, Hospital, Wellness, Women's","Johannesburg, NA - South Africa, South Africa, Africa",,https://www.zoie.health,Zoie Health,https://www.crunchbase.com/organization/zoie-health,"4DX Ventures, E Squared Investments"
Seed Round - Feve,https://www.crunchbase.com/funding_round/feve-seed--80cd526c,Seed,1700000,EUR,1834238,2023-06-13,3,1,Feve seeks to accelerate the agroecological and food transition while also protecting lives and the environment.,"Agriculture, AgTech, Environmental Consulting","La Marne, Pays de la Loire, France, Europe",,http://www.feve.co,Feve,https://www.crunchbase.com/organization/feve,"Bpifrance, Thierry Fahmy, Thierry Petit"
Seed Round - Gladia.io,https://www.crunchbase.com/funding_round/gladia-io-seed--3f7ae08e,Seed,3700000,EUR,4040390,2023-06-20,5,1,1 stop shop AI API hub for developers,Artificial Intelligence,"Paris, Ile-de-France, France, Europe",,https://gladia.io ,Gladia.io,https://www.crunchbase.com/organization/gladia-io,"Alexandre Berriche, Miroslaw Klaba, New Wave, Pierre Betouin, Solomon Hykes"
Seed Round - nyra health,https://www.crunchbase.com/funding_round/myreha-seed--77c3f29a,Seed,4500000,EUR,4929983,2023-06-22,2,2,nyra health is an artificial intelligence and evidence-based neurological research tablet app that offers a revolutionary form of therapy.,"Artificial Intelligence, Health Care","Vienna, Wien, Austria, Europe",,https://www.nyra.health,nyra health,https://www.crunchbase.com/organization/myreha,"MassMutual Ventures, Wellington Partners"
Seed Round - Aktos,https://www.crunchbase.com/funding_round/aktos-seed--bf967dda,Seed,4400000,USD,4400000,2023-06-21,2,1,Aktos is a SaaS platform company that provides modern collection software for debt collection agencies.,"FinTech, Payments, SaaS, Software","New York, New York, United States, North America",,http://www.getaktos.com,Aktos,https://www.crunchbase.com/organization/aktos,"8VC, Crew Capital"
Seed Round - Nimbl'bot,https://www.crunchbase.com/funding_round/nimbl-bot-seed--787bd265,Seed,2000000,EUR,2152504,2023-06-12,3,2,Nimbl'bot argues that robotics can help to protect the health of manual workers.,"Health Care, Robotics","Bordeaux, Aquitaine, France, Europe",,https://nimbl-bot.com,Nimbl'bot,https://www.crunchbase.com/organization/nimbl-bot,"IRDI SORIDEC Gestion, NACO, UI Investissement"
Seed Round - TransTRACK.ID,https://www.crunchbase.com/funding_round/transtrack-id-seed--7a2ceb59,Seed,2100000,USD,2100000,2023-06-22,6,3,"TransTRACK.ID is a fleet telematics solution to boost fleet efficiency, operational effectiveness and maximize productivity.","Internet of Things, Logistics","Dki Jakarta, Jakarta Raya, Indonesia, Asia",,https://transtrack.id/,TransTRACK.ID,https://www.crunchbase.com/organization/transtrack-id,"Cocoon Capital, Damson Capital, Goldbell Group, NP Consulting, Ortus Star, YCAB Ventures"
Seed Round - ARENA,https://www.crunchbase.com/funding_round/go-arena-seed--d224f59f,Seed,750000,USD,750000,2023-06-15,2,3,ARENA is building the future of strength training.,"Fitness, Health Care, Wellness","San Francisco, California, United States, North America",,https://goarena.co/,ARENA,https://www.crunchbase.com/organization/go-arena,"Hawks Ventures, WISE Ventures"
Seed Round - AccurKardia,https://www.crunchbase.com/funding_round/accurkardia-seed--fe51a03c,Seed,2700000,USD,2700000,2023-06-20,2,7,AccurKardia offers automated clinical-grade ECG interpretation software to cardiac monitoring companies.,"Analytics, Artificial Intelligence, Health Diagnostics, Internet of Things, Medical","New York, New York, United States, North America",,https://www.accurkardia.com/,AccurKardia,https://www.crunchbase.com/organization/accurkardia,"Mayo Clinic Platform, Popular Impact Fund"
Seed Round - Neuphony,https://www.crunchbase.com/funding_round/neuphony-seed--7c8f4d19,Seed,,,,2023-06-20,2,6,Neuphony develops wearable EEG Neurofeedback devices to unlock the true potential of the mind.,"Consumer Electronics, Electronics, Fitness, Hardware, Neuroscience, Software, Wearables, Wellness","Noida, Uttar Pradesh, India, Asia",,https://www.neuphony.com,Neuphony,https://www.crunchbase.com/organization/neuphony,"ah! Ventures, Raajesh Bhojwani"
Seed Round - Poko,https://www.crunchbase.com/funding_round/poko-8d11-seed--494b6fe7,Seed,4500000,USD,4500000,2023-06-15,11,4,Seamless Fiat Payments for Web3,"Consulting, Cryptocurrency, Financial Services, FinTech, Gaming, Information Technology, Payments","Singapore, Central Region, Singapore, Asia",,https://www.pokoapp.xyz,Poko,https://www.crunchbase.com/organization/poko-8d11,"Amasia, CreditEase, Dentsu Ventures, Global Founders Capital, Goodwater Capital, MS&AD Ventures, Nazca Ventures, Orange DAO, Plug and Play, Soma Capital, Y Combinator"
Seed Round - Youyu Prefabricated Vegetables,https://www.crunchbase.com/funding_round/youyu-prefabricated-vegetables-seed--4f0b8cd9,Seed,35000000,CNY,4873430,2023-06-20,2,1,"Youyu Prefabricated Vegetables is a prefabricated dish research, development, production, and sales enterprise.","Food and Beverage, Food Delivery, Food Processing","Fuhou, Fujian, China, Asia",,,Youyu Prefabricated Vegetables,https://www.crunchbase.com/organization/youyu-prefabricated-vegetables,"Shenzhen Qianhai Hengbang Equity Investment, Tianshi Innovation Capital"
Seed Round - Revoltrain,https://www.crunchbase.com/funding_round/freeland-eb6d-seed--7f727a19,Seed,3000000,EUR,3277123,2023-06-19,5,1,Revoltrain creates online schools with masters of tomorrow’s topics,"E-Learning, EdTech, Education","Paris, Ile-de-France, France, Europe",,https://www.revoltrain.com/,Revoltrain,https://www.crunchbase.com/organization/freeland-eb6d,"Bpifrance, Financiere Saint James, Kima Ventures, Michael Benabou, Motier Ventures"
Pre Seed Round - Crowmie,https://www.crunchbase.com/funding_round/crowmie-pre-seed--2312c014,Pre-Seed,300000,EUR,327599,2023-06-20,2,2,Crowmie is the first investment platform in tokenize renewable energy projects.,"Blockchain, Clean Energy, CleanTech, FinTech","Valencia, Comunidad Valenciana, Spain, Europe",,https://crowmie.com,Crowmie,https://www.crunchbase.com/organization/crowmie,"Demium Capital, Lantania"
Seed Round - Vertex Protocol,https://www.crunchbase.com/funding_round/vertex-protocol-seed--8100b5d0,Seed,,,,2023-06-22,1,2,Vertex Protocol is a decentralized FX trading platform.,"Cryptocurrency, Trading Platform","San Francisco, California, United States, North America",$1M to $10M,https://vertexprotocol.com/,Vertex Protocol,https://www.crunchbase.com/organization/vertex-protocol,Wintermute Ventures
Seed Round - Akhetonics,https://www.crunchbase.com/funding_round/akhetonics-seed--49815584,Seed,2300000,USD,2300000,2023-06-13,4,3,Akhetonics is creating the world's first all-optical XPU - a general-purpose photonic RISC processor for high-performance computing,"Network Hardware, Semiconductor, Software","Berlin, Berlin, Germany, Europe",,https://www.akhetonics.com,Akhetonics,https://www.crunchbase.com/organization/akhetonics,"Angel, Interface Capital, Rheingau Founders, Runa Capital"
Seed Round - Upcycleluxe,https://www.crunchbase.com/funding_round/upcycleluxe-seed--5665b335,Seed,,,,2023-06-13,1,1,UpcycleLuxe is India’s 1st carbon-neutral marketplace.,E-Commerce,"Jhansi, Uttar Pradesh, India, Asia",,http://www.upcycleluxe.com/,Upcycleluxe,https://www.crunchbase.com/organization/upcycleluxe,Atal Incubation Centre - Shiv Nadar University
Seed Round - VR Green,https://www.crunchbase.com/funding_round/vr-green-seed--efcb2ec2,Seed,,,,2023-06-13,1,1,"VR Green provides good quality, adaptable, and environmentally responsible packaging solutions.","Packaging Services, Sustainability","Noida, Uttar Pradesh, India, Asia",,https://www.vrgreen.co.in,VR Green,https://www.crunchbase.com/organization/vr-green,Atal Incubation Centre - Shiv Nadar University
Seed Round - Recyclebaba,https://www.crunchbase.com/funding_round/recyclebaba-seed--7099b049,Seed,,,,2023-06-13,1,1,Recyclebaba is an online scrap pickup company.,"Recycling, Waste Management","Delhi, Delhi, India, Asia",,https://recyclebaba.com,Recyclebaba,https://www.crunchbase.com/organization/recyclebaba,Atal Incubation Centre - Shiv Nadar University
Seed Round - Gau Rakshak,https://www.crunchbase.com/funding_round/gau-rakshak-seed--7dfa3e98,Seed,,,,2023-06-13,1,1,Gau Rakshak is a farmer-centric associated platform that assists small and marginal farmers in accessing appropriate techniques.,"Agriculture, Farming, Veterinary",,,https://www.sam-ak.com,Gau Rakshak,https://www.crunchbase.com/organization/gau-rakshak,Atal Incubation Centre - Shiv Nadar University
Seed Round - Ztop IOT Solutions,https://www.crunchbase.com/funding_round/ztop-iot-solutions-seed--814a3df5,Seed,,,,2023-06-13,1,1,Ztop IOT Solutions is the manufacturer of an Electronic Topical Anesthetic Inducer.,"Medical, Medical Device",,,,Ztop IOT Solutions,https://www.crunchbase.com/organization/ztop-iot-solutions,Atal Incubation Centre - Shiv Nadar University
Seed Round - Tumpudi Automotive,https://www.crunchbase.com/funding_round/tumpudi-automotive-seed--3b405e7d,Seed,,,,2023-06-13,1,1,Tumpudi Automotive is a manufacturer of electric bikes that uses cutting-edge technology.,"Automotive, Electric Vehicle","Hyderabad, Andhra Pradesh, India, Asia",,https://www.tiestechnologies.com,Tumpudi Automotive,https://www.crunchbase.com/organization/tumpudi-automotive,Atal Incubation Centre - Shiv Nadar University
Seed Round - SparkLiv Innovation,https://www.crunchbase.com/funding_round/sparkliv-innovation-seed--e0a8101f,Seed,,,,2023-06-13,1,1,SparkLiv Innovation is a social impact company. Its objective is to be a sustainable brand.,"Recycling, Sustainability, Waste Management","Lucknow, Uttar Pradesh, India, Asia",,https://sparkliv.in,SparkLiv Innovation,https://www.crunchbase.com/organization/sparkliv-innovation,Atal Incubation Centre - Shiv Nadar University
Seed Round - Mindful Gurukul,https://www.crunchbase.com/funding_round/mindful-gurukul-seed--07eb3f26,Seed,,,,2023-06-13,1,1,"Skitti is a mobile App which makes self learning excitable,stress free and distraction free using biosensors and machine learning","Education, Health Care, mHealth, Mobile Apps, Productivity Tools, Wellness","Mumbai, Maharashtra, India, Asia",,https://www.mindfulgurukul.com ,Mindful Gurukul,https://www.crunchbase.com/organization/mindful-gurukul,Atal Incubation Centre - Shiv Nadar University
Seed Round - Adhyay,https://www.crunchbase.com/funding_round/adhyay-seed--f6bf1662,Seed,,,,2023-06-13,1,1,"Adhyay develops products in the categories of SaaS, AI, online (Canvas), and pioneering new communication platforms.","Information Technology, Software","Dehra Dun, Uttarakhand, India, Asia",,https://adhyay.co.in,Adhyay,https://www.crunchbase.com/organization/adhyay,Atal Incubation Centre - Shiv Nadar University
Seed Round - PedalX,https://www.crunchbase.com/funding_round/pedalx-seed--4cb1dea0,Seed,,,,2023-06-13,1,1,PedalX is an innovative electric bicycle powertrain brand with a focus on engineering and manufacturing.,"Electric Vehicle, Industrial Manufacturing","Mumbai, Maharashtra, India, Asia",,https://pedalx.in,PedalX,https://www.crunchbase.com/organization/pedalx,Atal Incubation Centre - Shiv Nadar University
Seed Round - AIQ Connect,https://www.crunchbase.com/funding_round/aiq-connect-seed--1cc9e4be,Seed,,,,2023-06-13,1,1,AIQ Connect provides Telematics Software and IoT with a white label GPS Tracking System.,"Internet of Things, Software","Noida, Uttar Pradesh, India, Asia",,https://www.aiqconnect.com,AIQ Connect,https://www.crunchbase.com/organization/aiq-connect,Atal Incubation Centre - Shiv Nadar University
Seed Round - Machenn,https://www.crunchbase.com/funding_round/machenn-seed--7a8a21ca,Seed,,,,2023-06-13,1,1,Machenn is a healthcare firm committed to transforming the industry through immersive solutions.,"Health Care, Virtual Reality","Coimbatore, Tamil Nadu, India, Asia",,https://machenn.com,Machenn,https://www.crunchbase.com/organization/machenn,Atal Incubation Centre - Shiv Nadar University
Seed Round - GrowPro,https://www.crunchbase.com/funding_round/growpro-833a-seed--d280a87a,Seed,,,,2023-06-13,1,1,GrowPro is an innovator in enterprise-grade AI-powered pricing and promotion for e-commerce.,"Artificial Intelligence, E-Commerce, FinTech, Information Services","Bangalore, Karnataka, India, Asia",,https://www.growpro.pro,GrowPro,https://www.crunchbase.com/organization/growpro-833a,Atal Incubation Centre - Shiv Nadar University
Seed Round - Berry Avionics,https://www.crunchbase.com/funding_round/berry-avionics-seed--8ac96207,Seed,,,,2023-06-13,1,1,Berry Avionics is an innovative drone manufacturing and training company.,"Drones, Information Services, Internet","Pune, Maharashtra, India, Asia",,https://berryavionics.com,Berry Avionics,https://www.crunchbase.com/organization/berry-avionics,Atal Incubation Centre - Shiv Nadar University
Seed Round - Dailygurus,https://www.crunchbase.com/funding_round/dailygurus-seed--a5c1dfd1,Seed,,,,2023-06-13,1,1,"Dailygurus is an online Agritech platform that sells fresh fruits, vegetables, and dairy products.","Agriculture, Consumer Goods, Farming","Chennai, Tamil Nadu, India, Asia",,https://www.dailygurus.com,Dailygurus,https://www.crunchbase.com/organization/dailygurus,Atal Incubation Centre - Shiv Nadar University
Seed Round - JetsonsRobotics,https://www.crunchbase.com/funding_round/jetsonsrobotics-seed--2c9ee9ce,Seed,,,,2023-06-13,1,1,Jetsons Robotics is focused on building robotic solutions for B2B marketplace. AI supported operational and maintenance robots manufacturer,"Industrial Automation, Manufacturing, Robotics, Software, Solar","Noida, Uttar Pradesh, India, Asia",,http://jetsonsrobotics.com/,JetsonsRobotics,https://www.crunchbase.com/organization/jetsonsrobotics,Atal Incubation Centre - Shiv Nadar University
Seed Round - Humanli.Ai,https://www.crunchbase.com/funding_round/humanli-ai-seed--8d8a29aa,Seed,,,,2023-06-13,1,1,Humanli.Ai objective is to empower conversational AI with the knowledge to usher in a new era of artificial intelligence.,"Artificial Intelligence, Information Technology, Internet",,,https://humanli.ai,Humanli.Ai,https://www.crunchbase.com/organization/humanli-ai,Atal Incubation Centre - Shiv Nadar University
Seed Round - Eco365,https://www.crunchbase.com/funding_round/eco365-seed--21c82a17,Seed,,,,2023-06-13,1,1,Eco365 offers environmentally friendly products and services that make going green a realistic objective.,"Renewable Energy, Sustainability, Water","Bengaluru, Karnataka, India, Asia",,https://eco365.co.in,Eco365,https://www.crunchbase.com/organization/eco365,Atal Incubation Centre - Shiv Nadar University
Seed Round - Raytom Medical Systems,https://www.crunchbase.com/funding_round/raytom-medical-systems-seed--53375bf4,Seed,,,,2023-06-13,1,1,Raytom Medical Systems is the manufacturer of medical appliances and instruments.,"Medical, Medical Device",,,,Raytom Medical Systems,https://www.crunchbase.com/organization/raytom-medical-systems,Atal Incubation Centre - Shiv Nadar University
Seed Round - Airbots Aerospace,https://www.crunchbase.com/funding_round/airbots-aerospace-seed--31be5c8e,Seed,,,,2023-06-13,1,1,AirBots Aerospace is an Agri-tech startup aimed at developing equipment and providing services for intelligent agriculture.,"Agriculture, AgTech, Drones, Machinery Manufacturing","Mumbai, Maharashtra, India, Asia",,https://airbotsaerospace.com,Airbots Aerospace,https://www.crunchbase.com/organization/airbots-aerospace,Atal Incubation Centre - Shiv Nadar University
Seed Round - Fontierz,https://www.crunchbase.com/funding_round/fontierz-seed--97215268,Seed,,,,2023-06-13,1,1,"Fontierz's objective is to build medical equipment that is inexpensive, achieve patient outcomes, and help emerging economies.","Machinery Manufacturing, Medical Device","Pune, Maharashtra, India, Asia",,https://fontierz.com,Fontierz,https://www.crunchbase.com/organization/fontierz,Atal Incubation Centre - Shiv Nadar University
Seed Round - Euphelity,https://www.crunchbase.com/funding_round/euphelity-seed--514b3c9f,Seed,,,,2023-06-13,1,1,Euphelity is an Edtech platform for type of specially-abled.,"EdTech, Education","Kanpur, Uttar Pradesh, India, Asia",,https://euphelity.in,Euphelity,https://www.crunchbase.com/organization/euphelity,Atal Incubation Centre - Shiv Nadar University
Seed Round - Bridge Healthcare,https://www.crunchbase.com/funding_round/bridge-healthcare-seed--f2796d54,Seed,,,,2023-06-13,1,1,Bridge Healthcare's purpose is to enhance communication and interaction between doctors and patients in order to provide optimal healthcare.,"Health Care, Hospital","Chennai, Tamil Nadu, India, Asia",,https://www.bridgehealth.care,Bridge Healthcare,https://www.crunchbase.com/organization/bridge-healthcare,Atal Incubation Centre - Shiv Nadar University
Seed Round - Aionthefly,https://www.crunchbase.com/funding_round/aionthefly-seed--afa23475,Seed,,,,2023-06-13,1,1,Aionthefly is an Adaptive AI Cybersecurity Fraud and Hacking Risk Management Platform.,"Cyber Security, Fraud Detection",,,,Aionthefly,https://www.crunchbase.com/organization/aionthefly,Atal Incubation Centre - Shiv Nadar University
Seed Round - Bluegreens,https://www.crunchbase.com/funding_round/bluegreens-seed--b677cf21,Seed,,,,2023-06-13,1,1,"Bluegreens generates solutions for urban farmers that enable them to grow seasonal, fresh greens.","Agriculture, AgTech, Farming","Jhansi, Uttar Pradesh, India, Asia",,https://bluegreens.in,Bluegreens,https://www.crunchbase.com/organization/bluegreens,Atal Incubation Centre - Shiv Nadar University
Seed Round - Aaiena,https://www.crunchbase.com/funding_round/aaiena-seed--2a7acdd5,Seed,,,,2023-06-13,1,1,Aaiena is a software company that provides artificial intelligence and virtual reality services for shopping apparel.,"Artificial Intelligence, Information Technology, Software, Web Development","Noida, Uttar Pradesh, India, Asia",$1M to $10M,https://www.aaiena.com,Aaiena,https://www.crunchbase.com/organization/aaiena,Atal Incubation Centre - Shiv Nadar University
Seed Round - Sahy electric,https://www.crunchbase.com/funding_round/sahy-electric-seed--142e9e9a,Seed,,,,2023-06-13,1,1,"Sahy Electric strives to create a business that generates sustainability, grows revenues, and supports clean and green technologies.","Electrical Distribution, GreenTech, Sustainability","Dehra Dun, Uttarakhand, India, Asia",,https://www.sahy.in,Sahy electric,https://www.crunchbase.com/organization/sahy-electric,Atal Incubation Centre - Shiv Nadar University
Seed Round - Educlouds,https://www.crunchbase.com/funding_round/educlouds-seed--2ebce6a1,Seed,,,,2023-06-13,1,1,Educlouds is an education aggregator committed to digitally improving the teaching-learning process by building a Digital Ecosystem.,"E-Learning, EdTech, Education","Noida, Uttar Pradesh, India, Asia",,https://www.educlouds.co.in,Educlouds,https://www.crunchbase.com/organization/educlouds,Atal Incubation Centre - Shiv Nadar University
Seed Round - CORR ROBOTICS,https://www.crunchbase.com/funding_round/corr-robotics-seed--1191f64e,Seed,,,,2023-06-13,1,1,CORR ROBOTICS focuses on utilizing robots to offer solutions.,"Robotics, Virtual Reality",,,,CORR ROBOTICS,https://www.crunchbase.com/organization/corr-robotics,Atal Incubation Centre - Shiv Nadar University
Pre Seed Round - deeva,https://www.crunchbase.com/funding_round/deeva-pre-seed--5a4d65a1,Pre-Seed,100000,EUR,109199,2023-06-20,1,1,deeva is an online platform for booking home hairdressers.,"Beauty, Home Services",,,https://www.deeva.it,deeva,https://www.crunchbase.com/organization/deeva,IH1
Pre Seed Round - Pelomatto,https://www.crunchbase.com/funding_round/pelo-matto-pre-seed--57d3b79d,Pre-Seed,100000,EUR,109199,2023-06-20,1,1,"Pelo Matto, in-home pet grooming services at your convenience. Grooming, trimming, and styling in the comfort of your own home.",Home Services,"Milan, Lombardia, Italy, Europe",,https://www.pelomatto.it,Pelomatto,https://www.crunchbase.com/organization/pelo-matto,IH1
Seed Round - Starya,https://www.crunchbase.com/funding_round/starya-seed--abc83959,Seed,2000000,USD,2000000,2023-06-19,2,3,India's most powerful retrofitted scooters.,Electric Vehicle,"Bengaluru, Karnataka, India, Asia",,https://www.starya.in/,Starya,https://www.crunchbase.com/organization/starya,"ah! Ventures, Exedy clutch india"
Pre Seed Round - Alba Health,https://www.crunchbase.com/funding_round/alba-health-6ea8-pre-seed--6c78a17b,Pre-Seed,1900000,EUR,2088416,2023-06-21,6,2,Alba Health provides digital gut health support to children based on AI and gut microbiome testing.,"Biotechnology, Wellness","Stockholm, Stockholms Lan, Sweden, Europe",,https://www.albahealth.co,Alba Health,https://www.crunchbase.com/organization/alba-health-6ea8,"Bust, Joyance Partners, Noaber, Octopus Ventures, Petteri Lahtela, Voima Ventures"
Pre Seed Round - Fuse Games,https://www.crunchbase.com/funding_round/fuse-games-pre-seed--cf0b3634,Pre-Seed,2000000,USD,2000000,2023-06-19,2,1,"Based in Istanbul, Fuse Games’ vision is to build mobile games that are loved by wide and diverse player groups.","Casual Games, Gaming","Istanbul, Istanbul, Turkey, Europe",,https://fusegames.io/,Fuse Games,https://www.crunchbase.com/organization/fuse-games,"Lakestar, NFX"
