Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Pre Seed Round - Tradeup Exchange,https://www.crunchbase.com/funding_round/tradeup-exchange-pre-seed--8f69d0a1,Pre-Seed,150000,USD,150000,2023-06-20,0,1,A new way to commerce on the web. Currently raising Pre-Seed round.,"Collectibles, E-Commerce, E-Commerce Platforms, Internet, Machine Learning, Marketplace, Predictive Analytics, Trading Platform","Los Angeles, California, United States, North America",,https://tradeup.exchange/,Tradeup Exchange,https://www.crunchbase.com/organization/tradeup-exchange,
Seed Round - Scent Lab,https://www.crunchbase.com/funding_round/scent-lab-seed--ed077296,Seed,,,,2023-06-30,2,1,A personalized & data-driven approach to fragrance to help you find scents you love in high-quality products under $50.,"Beauty, E-Commerce, Home Decor, Lifestyle, Personalization, Retail","New York, New York, United States, North America",,https://www.shopscentlab.com,Scent Lab,https://www.crunchbase.com/organization/scent-lab,"Joyance Partners, XRC Ventures"
Pre Seed Round - TeKeya,https://www.crunchbase.com/funding_round/tekeya-pre-seed--606a5c3f,Pre-Seed,,,,2023-06-22,,1,For-profit organization that is using technology to fight food waste.,"Apps, E-Commerce, Food and Beverage, Mobile Apps, Waste Management","Cairo, Al Qahirah, Egypt, Africa",,https://www.tekeya.io,TeKeya,https://www.crunchbase.com/organization/tekeya,
Pre Seed Round - Zidyia,https://www.crunchbase.com/funding_round/zidyia-pre-seed--5314930e,Pre-Seed,,,,2023-06-14,,1,Zidyia is a learning technology company and the creator of the Zidyia LXP™ A Unified Scalable Learning Experience Platform,"EdTech, Software","Dubai, Dubai, United Arab Emirates, Asia",,https://www.zidyia.com/,Zidyia,https://www.crunchbase.com/organization/zidyia,
Seed Round - SIGSCENT VIETNAM CO.LTD.,https://www.crunchbase.com/funding_round/sigscent-vietnam-co-ltd-seed--288dcad9,Seed,50000,USD,50000,2023-06-14,,1,COSMETIC FOR MEN,Cosmetics,"Hanoi, NA - Vietnam, Vietnam, Asia",,https://sigscent.vn/?view=en,SIGSCENT VIETNAM CO.LTD.,https://www.crunchbase.com/organization/sigscent-vietnam-co-ltd,
Seed Round - XPERT,https://www.crunchbase.com/funding_round/xpert-b44a-seed--80b0b9cd,Seed,,,,2023-06-10,,2,XPERT is based in Sophia Antipolis (FRANCE) and is specialized in undersea ecosystems and infrastructure solutions.,Industrial,"Biot, Provence-Alpes-Cote d'Azur, France, Europe",,https://www.x-pert.fr/en,XPERT,https://www.crunchbase.com/organization/xpert-b44a,
Seed Round - MUAB,https://www.crunchbase.com/funding_round/muab-seed--f1a70bb6,Seed,100000,USD,100000,2023-07-01,,1,"platform, Network, communication , education","E-Commerce, Education, Software",,,https://play.google.com/store/apps/details?id=com.network.muab&hl=ar&gl=US,MUAB,https://www.crunchbase.com/organization/muab,
Seed Round - Dexa,https://www.crunchbase.com/funding_round/dexa-3906-seed--84a2db7d,Seed,,,,2023-06-12,,2,Web3 Ticketing & Music Marketplace,"Blockchain, Consumer Software, Events, Independent Music, Software, Ticketing","Mohali, Punjab, India, Asia",,https://www.dexa.club,Dexa,https://www.crunchbase.com/organization/dexa-3906,
Seed Round - Web3 Space,https://www.crunchbase.com/funding_round/web3-space-seed--5ec86a7d,Seed,50000,USD,50000,2023-07-09,,1,"Education, Acceleration and Investment Fund","Blockchain, Education, Event Management, Information Technology, Venture Capital","Hanoi, NA - Vietnam, Vietnam, Asia",,https://www.web3space.network/,Web3 Space,https://www.crunchbase.com/organization/web3-space,
Seed Round - Mhtaref,https://www.crunchbase.com/funding_round/mhtaref-seed--422d2780,Seed,1300000,USD,1300000,2023-06-14,,2,Connect with the best freelance talent in the MENA region on Mhtaref - the ultimate freelancing marketplace.,,,,https://mhtaref.com,Mhtaref,https://www.crunchbase.com/organization/mhtaref,
Seed Round - Skedway,https://www.crunchbase.com/funding_round/skedway-seed--6312636b,Seed,,,,2023-06-21,4,2,Every work experience should be great! Skedway is the complete platform to optimize the hybrid work experience.,Software,"São Paulo, Sao Paulo, Brazil, South America",,https://skedway.com,Skedway,https://www.crunchbase.com/organization/skedway,"Buy Verified PayPal Accounts, Edward Lando, Jon Oringer, Pareto Holdings"
Seed Round - Zappaty,https://www.crunchbase.com/funding_round/zappaty-seed--c67b7847,Seed,,,,2023-07-01,,2,The solution allows people to simply transfer and collaborate on large files and folders.,"Architecture, CAD, Digital Media, File Sharing, Film Production, Gaming, Medical, Software","Glasgow, Glasgow City, United Kingdom, Europe",,https://www.zappaty.com/,Zappaty,https://www.crunchbase.com/organization/zappaty,
Pre Seed Round - Gamers Home,https://www.crunchbase.com/funding_round/gamers-home-pre-seed--241662f3,Pre-Seed,,,,2023-06-30,,1,Gamers Home is an eLearning platform that reskill and upskill non-pro Gamers and Streamers.,"EdTech, eSports, Gaming, SaaS","Wilmington, Delaware, United States, North America",,https://www.gamershome.studio,Gamers Home,https://www.crunchbase.com/organization/gamers-home,
Seed Round - RomDefi,https://www.crunchbase.com/funding_round/romdefi-seed--e7a91f80,Seed,450000,USD,450000,2023-06-20,,1,RomDefi is an Europe-based startup that offers a blockchain-based game app.,"Apps, Blockchain, FinTech, Gaming","Bucharest, Bucuresti, Romania, Europe",,http://romdefi.com,RomDefi,https://www.crunchbase.com/organization/romdefi,
Seed Round - GrupoTusMaquinas,https://www.crunchbase.com/funding_round/grupotusmaquinas-seed--decf3c69,Seed,1200000,USD,1200000,2023-06-16,,2,"We're a Marketplace specialized in services for big machines: lend, sell, finance.","Construction, Marketplace, Mining","Santiago, Region Metropolitana, Chile, South America",,https://www.grupotusmaquinas.com/,GrupoTusMaquinas,https://www.crunchbase.com/organization/grupotusmaquinas,
Seed Round - FAWZ SPACE RESEARCH LIMITED,https://www.crunchbase.com/funding_round/fawz-space-research-limited-seed--c22c158b,Seed,,,,2023-06-21,,1,SATELITE SPACE RESEARCH & DEVELOPMENT,"Analytics, Satellite Communication, Simulation, Space Travel","Norwich, Norfolk, United Kingdom, Europe",,https://fawzspace.org/,FAWZ SPACE RESEARCH LIMITED,https://www.crunchbase.com/organization/fawz-space-research-limited,
Pre Seed Round - TheBrightHotel,https://www.crunchbase.com/funding_round/thebrighthotel-pre-seed--88e9c063,Pre-Seed,,,,2023-07-04,,1,"Innovative SaaS solution for the hospitality industry to effectively reduce operational expenses, increase revenue and guest experience.","Hospitality, Software","Miami, Florida, United States, North America",,https://thebrighthotel.com,TheBrightHotel,https://www.crunchbase.com/organization/thebrighthotel,
Seed Round - Batech,https://www.crunchbase.com/funding_round/batech-seed--a7fdeda9,Seed,,,,2023-06-15,,1,Batech is an artificial business intelligence firm that focuses on technical solutions that provide value to businesses.,"Logistics, Public Transportation, Security, Software, Supply Chain Management","Querétaro, Queretaro de Arteaga, Mexico, North America",,https://batech.mx,Batech,https://www.crunchbase.com/organization/batech,
Pre Seed Round - toTable,https://www.crunchbase.com/funding_round/totable-pre-seed--f1b7dad0,Pre-Seed,,,,2023-07-01,,1,toTable provides a household meal planning solution to proactively prevent food waste for consumers and grocers.,"Consumer, Consumer Software, Enterprise Software, Nutrition, Software, Sustainability","London, England, United Kingdom, Europe",,https://totable.io,toTable,https://www.crunchbase.com/organization/totable,
Seed Round - Goldsainte,https://www.crunchbase.com/funding_round/goldsainte-seed--6407aeb5,Seed,,,,2023-06-23,,2,"Luxury membership ride share app that exclusively uses only company owned Bentley, Rolls Royce and Maybach as ride share vehicles.","Car Sharing, Hospitality, Ride Sharing, Transportation, Travel","Charlotte, North Carolina, United States, North America",,https://goldsainte.com,Goldsainte,https://www.crunchbase.com/organization/goldsainte,
Pre Seed Round - Sympl Solutions,https://www.crunchbase.com/funding_round/sympl-solutions-pre-seed--dcbaf050,Pre-Seed,,,,2023-06-12,,1,SaaS Retail Management Solution,"Retail, Retail Technology, Software","Houston, Texas, United States, North America",,,Sympl Solutions,https://www.crunchbase.com/organization/sympl-solutions,
Seed Round - Sukuzplay,https://www.crunchbase.com/funding_round/yeba-stream-seed--45a19c6a,Seed,,,,2023-06-16,,1,Sukuzplay is a decentralized music streaming platform that helps artists distribute their music and rewards listeners in Sukuz tokens.,"Audio, Blockchain, Digital Media, Independent Music, Information Technology, Music, Music Streaming, Podcast","Douala, Littoral, Cameroon, Africa",,https://www.sukuzplay.com,Sukuzplay,https://www.crunchbase.com/organization/yeba-stream,
Seed Round - API-Lib,https://www.crunchbase.com/funding_round/api-lib-seed--13e0a2b7,Seed,,,,2023-06-10,,1,"The future of Backend development! Secure, scalable, and user-friendly platform. Join us now and revolutionize your API experience!","B2B, B2C, Cloud Computing, Enterprise Software, Internet, Software, Web Apps","Berlin, Berlin, Germany, Europe",,https://api-lib.com/,API-Lib,https://www.crunchbase.com/organization/api-lib,
Seed Round - Gene Bio Medical,https://www.crunchbase.com/funding_round/gene-bio-medical-seed--822041b8,Seed,,,,2023-06-16,,3,Gene Bio Medical is a biotechnology company that offers research and development for immunological diagnostics.,"Biotechnology, Health Diagnostics, Life Science, Manufacturing, Medical Device","Richmond, British Columbia, Canada, North America",,https://genebiomedical.com,Gene Bio Medical,https://www.crunchbase.com/organization/gene-bio-medical,
Seed Round - Go Swag,https://www.crunchbase.com/funding_round/go-swag-seed--2ee48877,Seed,,,,2023-06-17,,1,Branded gifts for people you work with,B2B,"Glasgow, Glasgow City, United Kingdom, Europe",,https://goswag.com,Go Swag,https://www.crunchbase.com/organization/go-swag,
Pre Seed Round - MomsKart,https://www.crunchbase.com/funding_round/momskart-pre-seed--b04d6307,Pre-Seed,,,,2023-06-21,,1,A social-commerce marketplace that enables buyers to discover traditional handmade products from the women entrepreneurs of India.,"E-Commerce, Marketplace","Indore, Madhya Pradesh, India, Asia",,https://themomskart.com,MomsKart,https://www.crunchbase.com/organization/momskart,
Seed Round - TRYKO TECHNOLOGIES,https://www.crunchbase.com/funding_round/tryko-technologies-seed--0d0f1e0c,Seed,,,,2023-06-19,,3,Tryko Technologies is a solution-oriented tech company focusing on urban mobility and logistics.,"Electric Vehicle, Last Mile Transportation, Logistics, Ride Sharing, Same Day Delivery, Taxi Service","Palo Alto, California, United States, North America",,https://trykotech.com,TRYKO TECHNOLOGIES,https://www.crunchbase.com/organization/tryko-technologies,
Pre Seed Round - Versus,https://www.crunchbase.com/funding_round/versus-8888-pre-seed--5a0e8915,Pre-Seed,,,,2023-07-01,,2,Versus: A decentralized platform for players to compete in the most popular traditional and web3 games.,"Blockchain, Cryptocurrency, Gaming, Information Technology, Software, Video Games","Cracow, Malopolskie, Poland, Europe",,https://versus.app/,Versus,https://www.crunchbase.com/organization/versus-8888,
Seed Round - Versus,https://www.crunchbase.com/funding_round/versus-8888-seed--5aef2c7d,Seed,,,,2023-07-01,,2,Versus: A decentralized platform for players to compete in the most popular traditional and web3 games.,"Blockchain, Cryptocurrency, Gaming, Information Technology, Software, Video Games","Cracow, Malopolskie, Poland, Europe",,https://versus.app/,Versus,https://www.crunchbase.com/organization/versus-8888,
Pre Seed Round - Eweb Meta,https://www.crunchbase.com/funding_round/eweb-meta-pre-seed--912bc508,Pre-Seed,,,,2023-06-11,,1,"Eweb Meta specializes in building blockchain technology, making it easy for people to use crypto in their day to day activities & businesses","Blockchain, Cryptocurrency, Financial Services","Lagos, Lagos, Nigeria, Africa",,,Eweb Meta,https://www.crunchbase.com/organization/eweb-meta,
Seed Round - Enersee,https://www.crunchbase.com/funding_round/eneos-d9b1-seed--285ca4df,Seed,1200000,EUR,1294860,2023-06-14,1,1,Energy analytics software for real estate owners and managers,"Enterprise Software, Real Estate","Brussels, Brussels Hoofdstedelijk Gewest, Belgium, Europe",,https://www.enersee.ai,Enersee,https://www.crunchbase.com/organization/eneos-d9b1,Peak
Seed Round - SnapCalorie,https://www.crunchbase.com/funding_round/snapcalorie-seed--8ae79078,Seed,2000000,USD,2000000,2023-06-15,4,2,SnapCalorie is the app where you can take a photo of ANY meal and get an accurate calorie count.,"Apps, Fitness, Wellness","Great Falls, Virginia, United States, North America",,https://www.snapcalorie.com/,SnapCalorie,https://www.crunchbase.com/organization/snapcalorie,"Accel, Eric Roza, Index Ventures, Y Combinator"
Pre Seed Round - Vixtape,https://www.crunchbase.com/funding_round/vixtape-pre-seed--32216677,Pre-Seed,,,,2023-06-30,,1,Next Gen Social TV: Personalized AI generated channels & dynamic licensing,"Ad Exchange, Art, Publishing, Video, Video Streaming","New York, New York, United States, North America",,http://www.vixtape.tv,Vixtape,https://www.crunchbase.com/organization/vixtape,
Pre Seed Round - DEDALO Learning Solutions,https://www.crunchbase.com/funding_round/dedalo-learning-solutions-pre-seed--d9f79a72,Pre-Seed,60000,EUR,65739,2023-07-12,1,1,Dedalo Learning Solutions develop technological tools that help students in digital learning.,EdTech,"Milan, Lombardia, Italy, Europe",,https://www.dedalo.app/,DEDALO Learning Solutions,https://www.crunchbase.com/organization/dedalo-learning-solutions,20 Ventures
Seed Round - Aileen Smart,https://www.crunchbase.com/funding_round/aileen-smart-seed--011886c3,Seed,10000000,CNY,1397917,2023-06-15,,1,Aileen Smart manufacture and sales of smart homes and smart locks with separate intellectual property rights.,"E-Commerce, Furniture","Weifang, Shandong, China, Asia",,http://www.ailinzn.com,Aileen Smart,https://www.crunchbase.com/organization/aileen-smart,
Pre Seed Round - Xetgo,https://www.crunchbase.com/funding_round/xetgo-private-limited-pre-seed--01d94ca3,Pre-Seed,12500000,INR,152596,2023-06-24,1,1,Xetgo is on a mission to help you discover and work with the best packaging suppliers across India.,Manufacturing,"Bengaluru, Karnataka, India, Asia",,https://www.xetgo.co/,Xetgo,https://www.crunchbase.com/organization/xetgo-private-limited,100X.VC
Seed Round - Colossus,https://www.crunchbase.com/funding_round/colossus-b6ba-seed--02a6efe7,Seed,2500000,EUR,2733587,2023-06-20,,1,Colossus develops technological solutions to facilitate investment in digital assets by eliminating the volatility factor.,"Blockchain, FinTech","Rome, Lazio, Italy, Europe",,https://colossus.digital,Colossus,https://www.crunchbase.com/organization/colossus-b6ba,
Pre Seed Round - Crypto Freelance Marketplace,https://www.crunchbase.com/funding_round/crypto-freelance-marketplace-pre-seed--02ac3fb6,Pre-Seed,55000,USD,55000,2023-06-11,1,1,"Find and offer freelance services in the crypto industry. Connect your wallet, create a profile, and browse or post freelance gigs.","Blockchain, Cryptocurrency, Employment, Freelance, Information Technology, Marketplace, Software","London, England, United Kingdom, Europe",,https://cryptofreelancemarketplace.zloadr.com/,Crypto Freelance Marketplace,https://www.crunchbase.com/organization/crypto-freelance-marketplace,Sam Enrico Williams
Seed Round - DePoly,https://www.crunchbase.com/funding_round/depoly-seed--0464a4d6,Seed,12300000,CHF,13751083,2023-06-27,8,4,"DePoly has developed chemical process that converts unsorted, dirty, post-consumer PET plastic items into virgin grade raw materials.","Chemical, Recycling","Sion, Valais, Switzerland, Europe",Less than $1M,https://www.depoly.co,DePoly,https://www.crunchbase.com/organization/depoly,"ACE & Company, Angel Invest, BASF Venture Capital, Beiersdorf, Ciech Ventures, Infinity Recycling, Wingman Ventures, Zürcher Kantonal Bank"
Seed Round - Revoh,https://www.crunchbase.com/funding_round/revoh-seed--05178a93,Seed,425000,USD,425000,2023-06-15,2,2,Electric vehicle powertrain manufacturing,"Electric Vehicle, Electronics, Manufacturing","Chennai, Tamil Nadu, India, Asia",,https://www.revoh.in,Revoh,https://www.crunchbase.com/organization/revoh,"Nexzu Technologies, Whiteboard Capital"
Seed Round - LightIA,https://www.crunchbase.com/funding_round/lightia-seed--05188a09,Seed,2500000,EUR,2729108,2023-06-23,4,1,LightIA is a Spanish artificial intelligence assistant.,"Artificial Intelligence, Information Technology, Internet",,,,LightIA,https://www.crunchbase.com/organization/lightia,"A* Capital, Miguel Santos, Proeduca Summa, Sean Ryan"
Pre Seed Round - Wallet Security Checker,https://www.crunchbase.com/funding_round/wallet-security-checker-pre-seed--0a2ba318,Pre-Seed,27000,USD,27000,2023-06-19,,1,A tool to check your wallets security settings and make recommendations for improvement.,"Blockchain, Cryptocurrency, Cyber Security, Finance, Security, Software","London, England, United Kingdom, Europe",,https://walletsecuritychecker.zloadr.com/,Wallet Security Checker,https://www.crunchbase.com/organization/wallet-security-checker,
Seed Round - Solu,https://www.crunchbase.com/funding_round/solu-seed--0b972084,Seed,1000000,EUR,1095068,2023-06-16,2,2,Solu is aiming to change a complete industry with a unique approach and unique technology.,"Cloud Computing, Electronics","Helsinki, Southern Finland, Finland, Europe",Less than $1M,http://www.solu.co/,Solu,https://www.crunchbase.com/organization/solu,"Lifeline Ventures, Wave Ventures"
Seed Round - Yunhui Creativity,https://www.crunchbase.com/funding_round/yunhui-creativity-seed--0d12229f,Seed,,,,2023-06-16,1,1,Yunhui Creativity is an insurance technology platform.,"Health Insurance, Insurance, InsurTech","Beijing, Beijing, China, Asia",,,Yunhui Creativity,https://www.crunchbase.com/organization/yunhui-creativity,Yuanqi Capital
Seed Round - Metal,https://www.crunchbase.com/funding_round/metal-6dfc-seed--0d700f8b,Seed,2500000,USD,2500000,2023-06-22,3,2,Metal is a developer platform that provides APIs and models to build AI products.,"Artificial Intelligence, Developer Platform, Information Technology, Machine Learning, Software","New York, New York, United States, North America",,https://getmetal.io,Metal,https://www.crunchbase.com/organization/metal-6dfc,"Chapter One Ventures, Swift Ventures, Y Combinator"
Pre Seed Round - ColabTools,https://www.crunchbase.com/funding_round/colabtools-pre-seed--0db9f53d,Pre-Seed,1250000,INR,15246,2023-06-24,1,1,ColabTools is a smart cloud-based data collecting and analytics software that allows you to handle all project management activities.,Construction,"Mumbai, Maharashtra, India, Asia",,https://colabtools.com,ColabTools,https://www.crunchbase.com/organization/colabtools,100X.VC
Seed Round - Kanvas Biosciences,https://www.crunchbase.com/funding_round/kanvas-biosciences-seed--0f04dbbe,Seed,12000000,USD,12000000,2023-06-22,5,1,"Kanvas Biosciences developed cutting-edge imaging tech for microbial detection, providing unmatched speed, breadth, and adaptability.","Biotechnology, Life Science","Monmouth Junction, New Jersey, United States, North America",,https://www.kanvasbio.com/,Kanvas Biosciences,https://www.crunchbase.com/organization/kanvas-biosciences,"Cooke, DCVC, Lions Capital, Triple Impact Capital, Uncommon Denominator"
Seed Round - ARTBIO,https://www.crunchbase.com/funding_round/artbio-seed--0f6589c5,Seed,23000000,USD,23000000,2023-06-21,2,1,ARTBIO is a clinical-stage radiopharmaceutical biotechnology business that is working to create a new class of alpha radioligand medicines.,"Biotechnology, Health Care, Hospital, Medical, Medical Device, Pharmaceutical","Oslo, Oslo, Norway, Europe",,https://artbio.com,ARTBIO,https://www.crunchbase.com/organization/artbio,"F-Prime Capital, Omega Funds"
Seed Round - NineID,https://www.crunchbase.com/funding_round/nineid-seed--1056789c,Seed,1100000,EUR,1202778,2023-06-20,2,2,"NineID provides all of the resources required to increase access security, facility safety, and compliance.","Cyber Security, Information Technology, Security","Ghent, Oost-Vlaanderen, Belgium, Europe",,https://www.nineid.com,NineID,https://www.crunchbase.com/organization/nineid,"Comate Ventures, Pitchdrive"
Seed Round - Enrico,https://www.crunchbase.com/funding_round/enrico-seed--116f7d2d,Seed,1250000,INR,15246,2023-06-24,1,1,"Enrico is an in-house, one-of-a-kind craftsmanship and design is to make you stand out in a crowd while giving you necessary eye protection.",Fashion,"Andheri, Maharashtra, India, Asia",,https://enricoeyewear.com,Enrico,https://www.crunchbase.com/organization/enrico,100X.VC
Seed Round - Jingcai Intelligent,https://www.crunchbase.com/funding_round/jingcai-intelligent-seed--11848964,Seed,,,,2023-06-20,3,1,Jingcai Intelligent is an AI company that focuses on the continuous management of musculoskeletal pain and sports health.,"Artificial Intelligence, Health Care, Medical","Haidian, Beijing, China, Asia",,https://www.jcaitech.com/,Jingcai Intelligent,https://www.crunchbase.com/organization/jingcai-intelligent,"Jinxin Capital, Lucion, Zhangjiagang Shazhou Technology Innovation"
Seed Round - Synthetica Bio,https://www.crunchbase.com/funding_round/synthetica-bio-seed--135c403b,Seed,,,,2023-06-27,3,1,Synthetica Bio develops an enterprise-scale generative AI for biopharma.,"Artificial Intelligence, Biopharma, Biotechnology, Clinical Trials","Laguna Beach, California, United States, North America",,https://www.syntheticabio.ai/,Synthetica Bio,https://www.crunchbase.com/organization/synthetica-bio,"AIX Ventures, Page One Ventures, Virtue"
Pre Seed Round - Curlin,https://www.crunchbase.com/funding_round/curlin-9902-pre-seed--13617341,Pre-Seed,1250000,INR,15246,2023-06-24,1,1,"Curlin products are intended and developed to repair, moisturize, and retain the texture of curls.",Retail,"Ahmedabad, Gujarat, India, Asia",,https://www.curlin.in,Curlin,https://www.crunchbase.com/organization/curlin-9902,100X.VC
Seed Round - Plurall,https://www.crunchbase.com/funding_round/plurall-c7a9-seed--1467f075,Seed,1000000,USD,1000000,2023-06-10,1,6,Plurall is a fintech focused on improving the Financial Inclusion of solo-preneurs in Colombia.,"Commercial Lending, Financial Services, FinTech, Micro Lending, Mobile Payments","Bogotá, Distrito Especial, Colombia, South America",,http://www.plurall.com,Plurall,https://www.crunchbase.com/organization/plurall-c7a9,Arrebol Capital
Seed Round - Uitrial,https://www.crunchbase.com/funding_round/uitrial-seed--158ca5d3,Seed,1900000,EUR,2043164,2023-06-10,1,3,Uitrial is a gameplay analysis and processing company that drives value for the gaming business.,"Developer Tools, Product Research","Limassol, Limassol, Cyprus, Europe",,https://uitrial.com,Uitrial,https://www.crunchbase.com/organization/uitrial,Hyperion Companies
Seed Round - Ur24Technology,https://www.crunchbase.com/funding_round/ur24technology-seed--15928c92,Seed,95000,USD,95000,2023-06-23,,1,"Ur24Technology provides an external catheter system that actively empties the bladder for men, women, and pediatrics.","Health Care, Medical, Medical Device","Corona Del Mar, California, United States, North America",,https://ur24technology.com/,Ur24Technology,https://www.crunchbase.com/organization/ur24technology,
Seed Round - Oben Electric,https://www.crunchbase.com/funding_round/oben-ev-seed--15f6ef0e,Seed,400000000,INR,4880214,2023-06-27,6,4,"Oben Electric is an electric 2-wheeler manufacturing company that performs in-house designing, R&D, and manufacturing of its product.","Automotive, Electric Vehicle, Manufacturing, Sustainability, Transportation","Bangalore, Karnataka, India, Asia",,https://www.obenev.com/,Oben Electric,https://www.crunchbase.com/organization/oben-ev,"India Renewable Energy Development Agency, Kalvani Family Office, Mumbai Angels, Stride Ventures, US India EV Angels, We Founder Circle"
Pre Seed Round - Sylvan Georgic Strategy&Consulting,https://www.crunchbase.com/funding_round/sylvan-georgic-strategy-consulting-pre-seed--1611bf3c,Pre-Seed,1000,USD,1000,2023-06-10,,1,Sylvan Georgic Strategy & Consulting is a distinguished firm specializing in business consulting and strategic solutions.,Consulting,"Bengaluru, Karnataka, India, Asia",,,Sylvan Georgic Strategy&Consulting,https://www.crunchbase.com/organization/sylvan-georgic-strategy-consulting,
Pre Seed Round - WOWS Global,https://www.crunchbase.com/funding_round/wows-global-private-limited-pre-seed--161b95ce,Pre-Seed,650000,USD,650000,2023-06-22,1,3,A Fintech Platform for Investment Readiness that assists startups in their Primary and Secondary Transactions,"Finance, Financial Services, FinTech, Marketing, Trading Platform","Singapore, Central Region, Singapore, Asia",,https://www.wowsglobal.com,WOWS Global,https://www.crunchbase.com/organization/wows-global-private-limited,Bouchon Capital
Pre Seed Round - Smilie,https://www.crunchbase.com/funding_round/smilie-pre-seed--17adf463,Pre-Seed,200000,USD,200000,2023-06-30,,2,"Smilie offers a simple-to-use dashboard, allowing businesses to easily navigate and manage the gifting process.","Gift, SaaS, Software","Singapore, Central Region, Singapore, Asia",,https://smilie.io,Smilie,https://www.crunchbase.com/organization/smilie,
Seed Round - Outbound AI,https://www.crunchbase.com/funding_round/conversationdriver-seed--185ea246,Seed,16000000,USD,16000000,2023-06-21,8,2,Outbound AI is Conversation AI built for healthcare.,"Artificial Intelligence, Health Care, Information Technology, Medical, Software","Seattle, Washington, United States, North America",$10M to $50M,https://outbound.ai,Outbound AI,https://www.crunchbase.com/organization/conversationdriver,"Ascend, EPIC Ventures, KCRise Fund, Locke Capital, Madrona, Pack Ventures, SpringRock Ventures, Tacoma Venture Fund"
Seed Round - ErlySign,https://www.crunchbase.com/funding_round/curo-biosciences-a9ec-seed--194edab1,Seed,120000,USD,120000,2023-06-23,,3,Saliva based next generation prognostics solution for early stage detection of multiple cancers in a non invasive and painless manner.,"Biotechnology, Health Care, Health Diagnostics, Life Science, Medical Device","Nagpur, Maharashtra, India, Asia",,http://www.erlysign.com,ErlySign,https://www.crunchbase.com/organization/curo-biosciences-a9ec,
Pre Seed Round - Adora Digital Health,https://www.crunchbase.com/funding_round/adora-digital-health-pre-seed--198d2888,Pre-Seed,,,,2023-06-22,,2,A digital health tool using NLP and AI to help women manage their health and well-being and nutrition during the menopause.,,,,https://www.adora.health/,Adora Digital Health,https://www.crunchbase.com/organization/adora-digital-health,
Pre Seed Round - NetZero,https://www.crunchbase.com/funding_round/netzero-21d3-pre-seed--19a23b8f,Pre-Seed,,,,2023-06-15,1,2,NetZero® is a climate venture specializing in long-term carbon removal from the atmosphere.,Renewable Energy,"Paris, Ile-de-France, France, Europe",,https://netzero.green/,NetZero,https://www.crunchbase.com/organization/netzero-21d3,Stellantis Ventures
Seed Round - RezKit,https://www.crunchbase.com/funding_round/rezkit-seed--19d5eaac,Seed,250000,GBP,318348,2023-06-21,1,1,RezKit is a travel booking systems helps shopkeepers and online retailers can operate efficiently.,"SaaS, Ticketing, Travel","Headley, Hampshire, United Kingdom, Europe",,https://rezkit.app,RezKit,https://www.crunchbase.com/organization/rezkit,Jenson Funding Partners
Seed Round - Vantient,https://www.crunchbase.com/funding_round/vantient-seed--19ef00de,Seed,3450000,USD,3450000,2023-06-20,3,1,Vantient is a Web3 customer relationship management service provider,Blockchain,"Singapore, Central Region, Singapore, Asia",,https://www.vantient.io/,Vantient,https://www.crunchbase.com/organization/vantient,"AC Ventures, Saison Capital, Vulcan Capital"
Seed Round - Doctorflix,https://www.crunchbase.com/funding_round/doctorflix-seed--19f8cc53,Seed,2000000,EUR,2187618,2023-06-27,7,2,Re-thinking knowledge exchange & networking for doctors globally.,"Continuing Education, Education, Health Care, Information Technology, Medical","Berlin, Berlin, Germany, Europe",,https://doctorflix.de,Doctorflix,https://www.crunchbase.com/organization/doctorflix,"Alexander Brand, Alexander Tschirnhaus, Bjorn Jopen, Brandenburg Kapital, High-Tech Grunderfonds, Johannes Roggendorf, Prof. Dr. med. Christian Wallwiener"
Seed Round - DNTOX,https://www.crunchbase.com/funding_round/dntox-seed--19fe92ef,Seed,1400000,EUR,1510670,2023-06-14,5,2,an in vitro testing battery for safe chemicals,"Biotechnology, Life Science","Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,https://dntox.de,DNTOX,https://www.crunchbase.com/organization/dntox,"AQAL Integral Investing, Barbara Korte-Sturm, Bool Capital, High-Tech Grunderfonds, Nikolaus Sturm"
Seed Round - Anoat Therapeutics,https://www.crunchbase.com/funding_round/anoat-therapeutics-seed--1bdb7dbd,Seed,2000000,EUR,2186748,2023-06-19,1,1,"Anoat Therapeutics develops an innovative, disease-modifying approach in Cystic Fibrosis.",,"Paris, Ile-de-France, France, Europe",,,Anoat Therapeutics,https://www.crunchbase.com/organization/anoat-therapeutics,AdBio partners
Seed Round - AdvisorCheck,https://www.crunchbase.com/funding_round/aimr-analytics-seed--1bddf820,Seed,1800000,USD,1800000,2023-06-23,,3,"AdvisorCheck helps consumers Find, Compare, and Monitor their Financial Advisor for the life of their relationship.","Financial Services, FinTech, Personal Finance","Englewood Cliffs, New Jersey, United States, North America",,https://www.AdvisorCheck.com,AdvisorCheck,https://www.crunchbase.com/organization/aimr-analytics,
